Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"XRCZmKXNwiHaWOybdZQOcnwTVrNmGwFIyPKLdXB",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","tMCUkIyIZQQRGJsjHbNAwCvAlVVQEdXJTCTHQRe","ScuiPpcjaXFZ+ZaEGCQ+n/IvYHYQgBtZSkB+pgW"
"YSlMSeTeZNaYd/tNUyFpJmqDQsZkZJY/BEWYDeZ",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","lfuXRsXtYwWViuXj/ZZiYzxz/RYmJTTtmakvXAu","ZUHgtNU+XcAQbjdiNkGSUZDMjoSUQIelQTQQKEN"
"dJjiXDIZFZJofOYKUQjQBVNLinCwljWXaLuWhoK","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5015","VvIiKVrJbIQQgdzkyvjRWDXftBLjnwgWSTkBJYd","RYNfDRsZd+zECVddBFZoYUxcYvDYUcyZLMohpLg"
"yaTYSRdbZG+kWgzkVihVB+gpYxUNDnEQRtxfbad","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","PqYgWlTmuQXWKVTSBGygejOYlmNNdZaLPxT/DWW","WGXTkqymxXvLioRF+RfljlMEUdQUuq+eTucXdVg"
"kbbPBvtTeYjQYQSYuuwupPAmCpLYDzgXkVXYqbe",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","zfQCSb/YBaLmXqTtuENIswTfIPayhJASNANXEFW","nFtZTPLl/lDlSAVbHDpUGhVmqCRiUQWLRzTvZlz"
"iQYNQznjjlpSZrvVTWaRLTFDMhgEDIrzSAVTR+E","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5014","AwcWPQliXAjQCXSxQGfkIQYfhuXhxvQAqbYPQjW","TIGuySsZXnmZSxKSQfhVxspYRVScaMugpehSmqZ"
"kFEyKvVfbIRksSYdTnDpXTbLXIVKzdWKMtSTiPL",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","EatrZcndgXGKUYZOXEYCjlQq/IPLQcaaRwSRTYb","WfCLpLCDNNWpDq/WSWYDpqaNCeQaIPHUSIWYdUf"
"maOyLORExNxqiPaZTGTNkqSYRuITjyXLfFnuzXX",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","kLrQQFzfdFvMgtGZY+r+qSOUTTGYEUcRGQpkOLJ","ErSlQXXRHZUaewxhIp/eWralzaKThlRrjAUY/Pl"
"QouVpVQWKSVIpqmR/XQiHlfvYdFdkQPAsibNdQB","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","MWSljcUDQHHnBiUPKZUURTmNdOPFEBQyMPtWSWt","BbCTjqJxXrxecpToMEpz+ZlQeVUVCUVHxVMqGyo"
"XzyUlOhTHwUkVYWqFTm+WanRzEUWhpWHXQywOVP","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","gWOJBRVXwtVsDvQpAsDcUoPxohOUusftdVEyrFC","mbNZQOZFbZdyLpCtEz/UblFTwHGlcjFEUxoDWoC"
"LWFRXXexHiHYsyBQZUmVCkShlPWtaGVFXIJtjsp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","TpgOiLeDRj+YZRrpcNuSKOsNrry+ZIcTflDHJfF","Mdb+EiYZUSiZcVRlyNkRWWtUtITLFEZaPFU+BRD"
"HXecQVWNWnTVOIKgyIYjWvoZQlDoXLxFqTf+dTv","1114",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","IWZVnyTQwYSZQ+DaFRpSOWMOKyY/ye+OHKSxjxu","ptTVuILVoeeWVSxRQeHUUuGUSUYrFZVraYKjJOy"
"kqTFByquRtSyJs+XPtXGQNYDsyfuvbYvHSsFwNs","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","nnpUlPgf/eMRxVX+QdDsEqKASMXVGXPTNyBHrIQ","NyodKcSxgTKXVAWZNqjUUoPNXW/t+U/S/QktUtp"
"'+vwZlDNoxTeHeLbUlzYBHUYf/TUBMfVbgcVqkZl",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","PIzikjWebWlQTlxMsWmKOVXwWYZJXPRH/FLYLWV","VVHUxJwJVaUfyTfMNhTulrRWnXsYPqyUQJtAQxX"
"NU+WmnfyAQDcuWTTfhWXdmUwUGlCXXKWiHVcTCq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6103","ciPVDzt/ix+dZiWhdta+odUsrRlWzoGd+zLHWWS","gfAWSZLXOpjCCXipxlAKRwEpJjcxGF/OhcMloCQ"
"wRuThAOkpqaWTNGUuRiX+WlGUjXHXLGSyMiURjF","BUER",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","KKA 740","Erbringung von DL überwiegend für Untern","J09A6104","RCzBtVQUYrhfglZdfcJwvyeFExSFaaWrpQp/YHL","FrbeVFAXflxtzfCPtORLVcaVjSmUKWMHnDNkIFy"
"ZGYmXZSWbUzcWEmxYYVn/oklOQODS+AITWMvktE","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","XnQvXoQpNOxgX+YHVZTsdbaijQdmEtZnWsQGTUN","BjgYEvcZdmyJBXlqTWJQVTuvHREpqMqwFwZYhgo"
"kOvnBzYLA/ZuyNsCRvcW+/evTZoNDdIFXcUlXIi","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","RRnTXyblJF+TWSWlJZUQugbWDOXRSKf+anKNzIT","XJYNpzAAeR/mUIHQDQDutWlWBQUFTmbZLcQoWgQ"
"CYrOgXfzSUAOKttNArGY/VTiiwQZHazXRaedSps","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6104","ASxvFkkySFWOPVjdWaZLbfjQLCOxEmQpqQh/AAQ","vJUaw+IRYsOTqjXaYzNIijYfhoLpAo/nQRjPSJV"
"XQrbZhTrBLAcBXFzXcTTLMQmHMPoZVVbIHmDUjl","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","vuKRfIluxXmmKRSBtaLtaYRQrAYzXkXRscIiUAh","mpcOUzWahZvYggpxtZEEDyFPUUvSwerWQgvZFjS"
"ZUdOlUFnSCKYBfFoRfzCmyibQBINHLiYrUnUZW+","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","hvg+XlEYIWVbdZROKTZoWKIgQZSKSSfThNTYRUV","qbAWYlgWYCSrYQLtbZvmlhAskFquLTCNeXjyhSY"
"QKXNWAC+WsUnlvVOVEZnvJoyNjYmpS+yZQFgDYL","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","TkhVtTmPkAHdaUWoYnXZljXcsZiasgIRsaTFpdZ","DxYAlHBFKzSEqYYhHihUEYoXtotYoZBuWDhVDYG"
"VXaUYQSkXRQUjYPNTCUBTZyZX/IsHUxnBiVSmGQ",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","PALacjzTSHUaeFBBMoqmKQlYggjVDTzNBGOQGZp","tWSYjcxQJCEgjIQnSttkwPeJDoXWJusHJWkSbkP"
"bioQFUKDrelPYKgXSUhFqSaZUhMzcFqPZHaM/+H","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","XYYFtMvvVwUwRUYYQVtXqvPDWGPCTmRVQHGXGHL","MMevFb+RksKoQnBlYWoWtTTKTo+K/qKkqlUfXWK"
"VLUiWHYDTPnAYcIDYTdz/BYRfZWktYDWeLnzahW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","LLA 751","Öffentliche Verwaltung","J09A1704","nzHJzzWCUvyRoXHQEtYvXYCplVHRmVgZJUtQStL","gZgD+EALJkScaaxQA/GOZVDTmTKXPiGXPBw/HQX"
"PuSVT/sfrjLpLXTZJVWAjyWCJUYJTyapTFvILOA","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","jTxXuGYKMTbnWpVJnMOXQwgqnSHquKplVAAkZSt","IToDnRoztdanwRkCQjZkRwHruBmfQZeXPcEytJZ"
"QQEkxckEvwYfHfQfgrkRuEjQqQfbnWXLbSRUnRF","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","msuHlZduauaRxptACISLqYJktVRRAoVFkZXPqjY","TToseZSR/gRnrLAvhixREHteaReG/PmBgxjvWST"
"TwoFTCpTBffWuNMpQoRAnFEKPicSBaXNMvgQ/dc","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","hcxTFmmejhbuiZJBYPdXVTsoPqPsQEASQVgmDkF","VpsptGLnuSRPlKKsTgXUPPRCRQcwOiaSZOJyYPi"
"ATUWSYGGOFYmJY/uZoabZUVUjTvfDhLBkxUSWQ/","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","fdSWnHZZVYEUWfQ/OdMoZlquhNHkVVQ/nhiqg/A","uDuBaTFWVTsQlftOhuRVcfLTjQiGMLqpSZTQsFC"
"ZsZcNAvgTHKS/OhSUrVEzLTlyVStUzUSIrXma+V",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","wHsEPWWZZLlJjbZUgvObOFLJamXCqvnhgSWmZSv","RvOMdZKcXCsHpNlRUQTRRhLCPlVNqdvqFPFUtZf"
"AjdTPc+vXFOmQjaWaIXVVnmmYYrBJEwMnL/AsMe","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","mQHloQXLEQMCgUS+M+YLZdlZSTRiUhtZqbXXYXR","rQ+lK/RrTrmECPgKfZhUkRg/QvSIsxSDpRxAwHB"
"inemtIqdVDpsQdqySUVQefUaSjQJQnROAxnMsrF",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","dGiBXtQwpAWAombYifDVZXGmrYxiuqMeQATIBYX","MeuehcngfaXFAwQmXGUR+JQrNCszbIXXMYiEWNX"
"y+VHPpOXfRbmUeCAQMSbGfocxTOZztWKZWAYTRr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5015","huQAdFXbHYhhjgHajURWZH+fPOxkBcnSq+ViTzR","QGdNrbjNUSaTMOW+nMxzVowqAl+FTmkseWZJSki"
"mRs/Z+lKpdpYQtzX/MWQQsXGQ+QkyFGOrS/ZqWe","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5015","HKPqUrQVrwoQXUCpFQWJHNWRIIuBLxXKKDfGqMs","cYwqUZQhiTEQklFSpZMYMVwmtYOqgkinYyRHyPU"
"WjNrVUcanPqWtQWjSOrRM/IAPndlVGSjobpWecL","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5016","OvgVMuY/VSZZYRdIkilpwRFBozygPllXDVufZZY","KVhXUFrpQTzHG/FTCnRTsTezRpzmVyXVEdlhxZw"
"hDqChZQORLRUTQVTxRPyLRxumHcSTiSGuZMx+sV","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5016","UFkbWnj/DTHDXUiSdvhaBEmoYXLxDItBKSSIb/L","zCYAvKHfdXpVQENtVRZXlFUbXZUHBRLVtVMpbQT"
"RnmuVQQwvWMaFkrzuNESVUwBxDTcTKbqqDSTizK","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","GoNHTWWeDxCUTpZUvkzOsVRzBJLWqDZ/SLnIPnn","VKPyRwNgkyuK+kqRZW+SyATZezbMLYKUsRcKYlW"
"nABZXWgxcfQlCKDTWeQkfZUQwbfQMiNRppSYXYu","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5017","EPuwx++lRjOkS+/gyUXPkKkYkTFRrhJjBXjQZTD","NUVZIBZyzBsTXAVegOwXiZMvzVRGIZDmZawISuM"
"In/TlTofVCcURqjcjRiTAtwXZQcgdWrCYFxOVDE","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A5402","Qm/LBWejSfaqg/hiDDAYSzszlqvgHYYVQUzzhaS","ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus"
"KOUhMtealVIvYrcqtdcNRFUWNgQiOrTXWpVBBzY","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A5403","/LcVJZLXsDseiTLGXkXqIxAUwsCtDDwQAYbDWLN","G/hehzjlg+lbRPZEelCMitOblnQByAQGei/wXVX"
"YsePUFLdTmgsWOrIQXucgXRPQRukhFTVORXCffq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","XFNSkTHZQJfMWyoztbSbhvVLOsLWRAHUsxDVgqL","qBTTJTbaxZYIdJSTbKIQOEZoRQMYtvPFfegbvRe"
"QJdoY+mwzIZOwLlZvpEU+kRMhBULlRuHoFuVeYj","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5403","oVvCqgJiCWsRxJCFz/RQLkUJxM+oOValgKvocGg","XTymJG+SkTVraJWmjnhqQXjRMMvkPLbvRSUXZSX"
"lpTsKcGQGgeQkhDEJIGNVAkybuRnYTpWVBfyZYM","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","PdUKDXKfZUysURjZgrFyWQDiHEvJVVKXVTbmtrR","D/uRoxCWGpWScSBXJxPCUQFRpZXaoDSXSZ+kVzW"
"vBVYtZMcfLWaRRXumTYKOxpMeIrWnqDVYzeyDZQ","1082",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","RFHHOqSYhcLZTeYIVRvSkHgKCFfJEzTBcrlaGtg","ZbdSdoKfewBoZsWhetyRDglZWfCsBQPXkMSumSO"
"UnbTTyLTSXqCYZmXnXNTzWZYKhGISawSyHEQKpn","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5404","p+bugC+jPuhMQmoHZYcPZMDuLWUNnEWviZYDCLD","/WDtZUkWCJNQTsTQWRbqSjNrdbSVvSSVxJSQVLI"
"VlyrnVgytwTybvZsYOUXN/+uVttuceYZbsrlKB+","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","QM/iLojOdWRxZXRZboORYQzZbV+FWJFJyNVGzrZ","jYcbgfrka+efWeSwxg+kFnTVKbVkTMXYGB/WVQr"
"/FRSMGaYbXqvWZggXXNINRELEJZGqJvGPMcojor","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","EtHHMqTdxTeQWLBZmTiRgjJQxWUq/SZNAJOMAUi","sqYaaGLDyAVoLZSAdLEQWUGzRaVdyqGZkSOQZYV"
"LtVCYTErpMJxVCezUIjbYEXEYoEYAKwMkwhwvBM",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","SRRQMQON+ATKH+nsiYhsTQEy/TlSLuLWmYeyw+o","UxcZHo/BVMfDWeXQAHwaWvcU/ZduuPdRShZJQD/"
"YcjGIQWcsSWGhMWjmCrVRgkOhjDGKfxWJXSFZGP","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","vjeSQLSIKQpzOPpfFTSZtQCRtkTQZicTHBVoTEN","UVXCUiKXDeVXaZkJnjQ/wqVcTlnfzBvwkgYGEPI"
"WWrKNsBvFJAplkAJwpJqDEkEbVpJiVjMClXOtwe","1024",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","dTBbWhZzqERRMEJDnNj+kZ/IDBCxXS+eW+ZZhcj","wmezXlQCYHWNHWYtvZQhfdcGwhizWkbvenniMaP"
"HkyBWqUQguygUVzZvfVYUtXuRTULbcSfUiksfNq",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","BYQQuG/+RzxjWrssKLqYN/ZkdqzQXniSJkqwzzf","hjiaYybYkinCvRuldIJYUTgkjVoHR+eUPWWRrMZ"
"WYdJhjGzg/wEdSRqZVoiYXlZoSXjTlavSLXZNsZ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5406","TUAgZWqSR/YC/ISNBZ+RXUJSgHkSVtaUYWo/GcH","SgYzBydRHVpoINXMguDezyYcocSSsLGwTWYsBvm"
"ybEZqqy+/eYlIjG+ByfogZxaSfBRjJByUXtfzRe","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","xiBgHOSnXDYSoXOpvTPovyxETuyXiQisBRO/oEF","wmezXlQCYHWNHWYtvZQhfdcGwhizWkbvenniMaP"
"IW/ZeRfxkQRNnKjZf//lGRLdKhQFKdmlTLrAboX","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","UcYWtTWTJSZLSVa/nWXs/WZZQUGTHzlUYWyTmZY","gSWzOVJlhULoUjuHaNxVXWxXBMQQaWyzbEFquxj"
"CjWuvJnymYgWOkfBzrXlfNqiCEaeQYGvh+mWKLo","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09A1704","oYgUPDXcGYrPQhOxXVehSFqvsYCBnUUQGSDTEX/","WgQTYjCFHJlpnVUmQRq+qqfOWMXRKZPdRSEDSTr"
"h/ZYZqxsPukoEVQPKcQmcjvZbzgVHNVHsWVMRKy","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","iEvBAbrQEebnPm+JPUYQWXSYjpAUOhVHMFPVRL/","VSJCWA/X/UUUPaUpQXvQfYUYoeYYgk/LECrvDVV"
"thdtdDADtJS+SLNumRgrpOlvjMoD+TQjSxdZdmh","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","JcuEYjkaUCKxlgCaWBtOeWQ+yXTYDabNFpXUkIZ","X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub"
"TDWFyVCOWU/rWxuHTaSXrZGzNUWzgtRpWQRVpoR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","kkhwMBITYntpRqhRZQYfhPtZFZgjCD/zwnXXIYt","WTywLQuGRWlqpSvvonsbRfUXfyqUgFZMRjuTXUM"
"Vj+CQmKupjBTuReRRmVKLFfYfodWdWFsawxcARg","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","HTApXuPiqBCgxWpxQVmshhfxZbRcqBnqTnYsQhU","YjdiqQZuCnsJDFsrsAdcFStTMwSqVvCILzbTCXd"
"GoPkbNkc//zmplVQatzRquTTCyDzmztoNlZS/aY",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","ErZqIzyitmuykTT+VVPSTVlRySLCeToCRwlQUWy","cQIUfKTxMXEwszjIWbVnrMRslRxKeTTgZXLAliZ"
"xlbkJQGQOeKHXNKKYrvJUZjTHNIVpmqQDNUuIkp","1030",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6103","hLYUp+ByDowQDeUqDntTYUEatWfSPcgArMDyVG+","ORSCFOxJDUntXoZlxQNjkNYXCvFZEaJtbAzhOYq"
"QqJUigRUajxYQhACrVfY+pBMrUlBlSuTNnlAVSn","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A6104","kXoEUaUtEVnVXYc//PPjfWJQyecYpjFzPudWoWf","ZaUGKsWgfROpxryKVbYBshw/V+zGAEzgjoOwzAC"
