Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"dUHRARhFnc+mblYASEAgcfQCMBwYYUM/wnvhrZg","SYOQhghpmhKDnWDDXVeJmTwnZOgIbkrVHxkYNUW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645588"
"nSstzSRITTQcNkZArMlqtk/QSGaTWYsKvocNcOu","YyTwVUdvgjBSWxWqFgaupHienwXuXKJnX/vIgEb","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645589"
"H/xNRKRZZmnMVVESODZlwQmd+ckTbiOZOwCZzKu","QQJkBw+oeUd/jpUHJXJZnTpvpsVjXhAlSieOevW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645593"
"ViUWigWXKWwXozWXPRoZqCCOwRZtXZ+/UnvNfFe","UXwmReFgNYnjGhmVSJaHIDCNlHRLlmETKDfpskl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645601"
"ZPBYTrWdOWHAuXXTTPN/eoMQ/tdssmyxvORJzRU","SEHZMQUCXgLy+IteWkTJPGRyyipeZsBGjQHUUwj","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645603"
"IaSW/QbINfOVdRSWUvJmoWhk+M/VYrqektWuVyx","LfxVqGzWbqbAABDTonzEBkseynCIGPVgy+YUsIC","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645609"
"UyRPxGNZZdjdJU+KFyDfRWhSBL+vLguIseEe+xW","ZKLKWywXZVuuHhaya+EqgHIoNXSaRZTRecocFlY","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645610"
"kPqbM+wbcYWD+qYoDxBqRpybisALLwpXCkTtvPR","sYWhwTcYXZRnnWkQZPTxVvOZbTQivMehfWNeoVf","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645612"
"aReAIjHQJXtzLdvsGaeWAUFrDeVGnVOUVfwqnUf","NvWQjmiSMERepjYkLzrZHHXeWxRBVvxOZbHQCat","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645614"
"nZbiXeHqwUTF+OTWZVFHWRxa/nhseRNLoRBweQL","nqT+qwTTlZvQKaBWaIjBY+dZPTBxWMRXrY+UsMm","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645615"
"RWRfYWUheCiQWTEVEJXROtQhMREbiKmsQTAbkZL","'+ENSzpuOUDRDUmVotAWESqlIxTMQzlfubEGXAoL","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645616"
"ZETniYcTA+rgdmQEMBRSwWSqNFMJQEAngEcSXNV","llVuGqDRfiRVVYaoFQGqNYurxyeFTQDJqWsmADR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645618"
"UMVvvxCRvgfTslOWLfs+YSYmEjluklMXXYuLCrl","dQVQaQSQLsSRSNWHRzhlCxq+fMbOoy/SINjFTAW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645620"
"oODAvedu+fEVBJ+rbUKUTWjWCZmnGFnpeTlq+kU","zmrgpdlREWajdMRylsRTeFrtSiSftfiytaWQWfe","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645623"
"VvNFPGMRUezUnYQdgGMloqeLqjSgPm+URMZSING","JLmmGOaUI/TKiUHYTPVOPJWGdYwWmlFLVZVpooT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645624"
"OIJeUMujWQunuqYnGgVrjhxnXZSYta+WYpqQUjD","OHjKGZHLVOvZfEZpinbHUKkSLUWejLXxSJWrKSl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645625"
"SJRqOPXGuSYw+aCE//WSqMRpcZYpsQeDhRHOzCd","fHnTW+cqpMAtOTPvqSzRBONJMSclEEyNSVHHAVG","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645627"
"XBzluUXUUeLjWUHRXYM/KQnsUdIDRVhfFIjzUER","fVEWIqepBWme/RuKI+VyZtHYSYaKSfNREpHoryz","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645629"
"NtBUHcWLAYKCvhnU+dypJi/RRvgsQZMRxTNAQVW","AEbWm/mHYfUUULkXLYkjbiZWdUvPuBoNsZDZGRS","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645633"
"THgAKncMnVjJbJREpQEURxtJrJJBDEYdczYGbBD","WPFpQRZHjRFwTPMSeLATVwZJHQKVqatQXQyGlxc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645637"
"hILkRVFVqY/vUngnYXhCWOzVdecLvRlFoJWgyzx","V+VZILaVVtCLJYgBjZhja/+RZOy/U+dAXRGJtGP","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645639"
"LgecTMWB//CBZU/jJnXcwNfYTJLiXGWGbROLSAl","VCkCQQkjHWBxLFutQomDWtEfjiaFXhJ/jCZvTmt","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645640"
"YwhoozmXoZBHEVJtECOXOamZPdQxpVazEAJRWMb","RxUTuNtqAUDpiwmQFH+NVjWqyXVCUWaigLYukVd","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645641"
"TaoPDgfJoZGWHWDOVwHK/qWYUREsYAQsP/FPUjV","vOSXULhVMHQCTuGomJDTBIjXQZLEVcQzOkC+mJO","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645644"
"kgLMT/RMYhJFlWGUpySZZkfxBRCkpkBbRRcUPEI","xiwkXwXHyntQMYYzhKUxSGXslvROXjmDVueuIEw","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645647"
"wjotD+IWCdjrrBUd/FQWYYZNjrNRYnyibrCrkhb","xiwkXwXHyntQMYYzhKUxSGXslvROXjmDVueuIEw","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645648"
"UjmtVaYBMzVSQDGtpIeHLsQDJUNm/VBd+FpSJne","RMMfOoSDiqNPeVMWJSXFIPWViBMRQqzUOAGO+oR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645649"
"QDSRqPTgotEPXV/zMwgRyQtjWkffIYRlZfYUPdG","WbNwjIeKnmgNQFZFTEOXZPmBEfYuXR/PmvOmcoy","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645650"
"bTliQYGgUoUiCBSmxdSglVAFYYkSCfcWmOdVhFJ","RFnHXOtUdazSpgYtTnKCUWOToaaKzvVYDUIswZH","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645652"
"RaKNgxVdYLQkjWv+ZUZTYzVVx/ySvZsQZRGVPkf","VxSpWAdpQQkKiGRWxqhBUZfCHNsbrWCPvCQAMjR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645653"
"KqXhrYlUegXocsyjCCA/TYDQPHySSSVVIxAAnYW","AmtloVZiiiSykrqhuMReTVHKVEJPfX/TIUxlgWe","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645654"
"HshfpTMIzkKOfyijjzuLVQcJXiB+jXWknPpCCsk","VWZNnHUVSTOUZplRiTjIvMtPEQZVDtVCYTzuzOk","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645655"
"QWucDLwbXSSpxiSkRvIlLls+dZdPdlmjQGneQwq","fswRUk+zQVAAWiLIB/jgNdlbVzWvWQSSPUJmF+W","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645658"
"WYCmCzpcQePOXijtcdXLURUgqTXFJnLpMVTKgVE","iHaUAYqYgRLMriuhfZqHPLQSXCWioVETNSi+TwI","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645659"
"/YdQVG/wmXGnSVwaSOWRLBRDUSPhRjOZuBhTUxU","'+g/zTAGWJTQMcEXTZmfoCVLAULUlUJ+RMHdcxcK","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645660"
"gThIegUY/Y/UiGpNdCMeiYnlwKjajCrhZbVYxAg","lWCEmyXx+Xz/gXWoUASLSRELGobbnVgOCXtEV/Q","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645662"
"BUxMSrvyJsfSBxzqhDSYWaERqDNTZsSNfYXzJ+Z","xJzYQSdCzYIXev/NAHOh+/izkTQWRIlNlzwJQWr","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645663"
"W/SQJWfnxqVnAVQSQcImhgKSxPYWLxvksEBSeHP","EnMvFsrRxWR/idXxMWKjpSZWnQBV/aBPLkaTZLv","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645664"
"CTVcWTwkwhVspdRIJiQgZeLlUPQiPHgRQGJmjVs","SplwCqWXTcsIHlZxYXyKWhaEOpvjwpQETSShKbW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645666"
"jxVdEtCkPLAreXeDRFuiSRaMJrqZEsYfvPsgXZY","KXlYMAVshlHoXmnRwlZtQTRUpCYO+UamaeySXXc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645670"
"eCu/HVcNoJkHdhDiYNvdVyWTyfqbGtQTmLxlSEp","dDXXOlUlEXlXRXAeaurdVSCQmYyyUiIXZIfrmWQ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645676"
"SQlXngHbqxZWuU+VkYfYPMvqHlcKtF+JurkuCZH","mqrVsHRMnzV/OJCnSWTbFtRyYlPXOOCbMCYcQYW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645680"
"UBQdmjvZTArIObeuiCgJzQnvAH/RTqWmBirjXON","bJVVTGLYevODem/uYyYmwzSdTZdmpSJyuYYCTLR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645681"
"RtzTEXMQKIClZYVqYwkdEkjTrsbhQlFFChuViIN","OnkDIkBaCpuxQRB+aqHERtgCTOSFXUACHwECTeS","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645683"
"vpHhXfpqaDAYRPHuqz/SljonTrBbZokSyNnVCgY","SETQyyFAyqQxohQKjexUWAWnlnFoRVIcRvITYUb","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645689"
"KRjtSzoMmJdQPQTMWdsDJmXcIvQWXRQXb+sRVbc","JvodQUExqpWkhKjJrNRnCcxBcUaJaQXPVyQHyBE","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645691"
"WsSmKTshdjaQlYUPJORWQGJKQmZpadQXIKoAHMo","XOZCPOtXfUfgIwOTNaIXBuxDLg+aAjdeWXRndwc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649852"
"zqNgkmISTkIWQAWd/TZVaAQE+ruZaYDxSXAYNgC","XlwCPnsrZWGZimaTqQyGXWXjTPSvdrUrYLsaRDh","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649855"
"bEuYBdAF+OfCBgtTyhfRYvfySoiTTnbZRRvGsUQ","GDcomYoOUDcttthD+WUMnSrhTQ/tJNVUYnQXZOS","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649856"
"AUmJWjGiRhKUJL/EBGPKwIkLlW/PQ+hXcJmQTRs","XbygXEoWcWSrXXIWqzYTAdBXCCuHzXPQVLyWpsd","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649859"
"zxVCOdNAQV+TFKUNZRTZYQSpxeQWMrvVzLMXXtk","Zl/xQJiVWHxmzOmvLEhfTRmGYXYbnLBPUjRZJYB","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649860"
"iTUfZtzdWWhlYpnusVWxMzKrmriUSVXwEXTVIhS","qClfUzKpwc+yfasUNpQgeMwYi+FUWpkCZRTuVUc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649863"
"bVTRRVokDXITfrnrfXEBVRfVQYrArDfYfclUcOa","kTPBUQVBaZNqcAXDdyyDEPZCtTcqezWiucrWYWy","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649864"
"aEDaCgSZqWLAsVCWSS+tpPMcXitPxYfsvVEFv+P","yJpWBIrShShffTvqW/RMgVaeUQEPWcSfZYTPVnR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649865"
"TSHrVifXXNAGLMSEfJSMKWSRthWW+yYsUeLQmvS","BfRdj+uYqj/aCvJOQEyZAYeASxmVfwjKLkQuPjy","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649866"
"aY/QfgLy/qIZQ+eJSTGYvUekaovtZmsHJsUbwWZ","dSpDCvVWZtpLWAzybNAyZLtcWwTm+fGxUVRxuHO","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649867"
"TIrVVYqUUmxgCQmDUNtYlUVRlUOfUVCKYkiFUIQ","D/slXKVWWnjIf//ilBkUGhRQDPYpRufd+WyuECx","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649869"
"HFZXGMKNdlUTEHRiQGysuGo+QFZZkuCQSzfXxWT","VRXUkljMYWZBvdjtU+nf/ATppUTUj//HTQzolX+","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649871"
"RKU/vQQZAPQnsEbggShorNWXVWTRNtRvanWLGpJ","nJmYyWAxDmUbVYusQVNmKPDnXVTeHfnR+VGYZoR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649876"
"/VRjnSNQOgVajkUkSoOdLERWLFBJFesHgDvbSuS","QfVHFuDFgccxVrhgUSSMjTp+VUmyJSHJLuQSM//","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649884"
"JaQDvkQbSpozWDGAFAFitiSb/fPNhXqYdGVTcXQ","USDWASDyTxrbRSXMrnLqkYwp/RVjeTTy/piusZZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649894"
"UBUQQePPVKvbiItEugKSmFJQlVGiWrURnRAgDFb","USDWASDyTxrbRSXMrnLqkYwp/RVjeTTy/piusZZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649895"
"y/Ht+vCzTE+ZRRWOYZSiXFWCHJnCRBkfqwZKZYY","gahesFmZPQD/SkvJJrRbXmBSsvycQXxRUofjeQZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649901"
"bCXUlfdpWWdwjzPQidnQtcUUnGFiVIZeTumMtQT","haYXRjmJDnSTuaT/RuVlQQnkcRcQy/WLyAPvVDe","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649909"
"CVSsPtjaBZcTDfYDXTsuTRZqGN+gMZoz+mdYABt","qDFGAooRGIXMDjCdjMVUVvYgnphTuZTWMbMFYRA","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649910"
"YRRTmVHTUJZXjJYZJCUFmAFTfRTElPsRYWbYHEl","lUYWZTJUoBPkSOgkKmEdBwElCfDMVCVtenSZNjq","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649913"
"hQzubHHVUNvnicnZZEnujQqiAudRZZnedk+/qcy","KllvadM+qhYDGCPCfoXTTRfiWLDpnNemBVktIhn","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649915"
"h+lOqQOvXLsmSsaGZfdXYBxSUYBfUGQkpgZrxVL","aReFqUSTnCSrOVoWGzTZSSYqFJUiOH/VWFZmiNu","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649917"
"aSDvRmYKUQHRB/SbdUXwJbCFgAzsUVtuC+dLsjZ","xUQMuZVLYYlYmOPXdZfRWVkDGUwQzTCmiyeVpXs","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649918"
"BUAWVlascaUoL+Hnq+I+A+fToSPTNpQSnKQVtPS","/PSQbhI+lnXmFqAjxj+CbTRlWoSYbYFWIIMouYm","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649923"
"OPoTROWSprzbnGSlWtzCdZTZQrglNXY/mYezosh","tYHmrKC/gznSFx/JKWV+OtaogkI+lX+t+citwFs","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649924"
"pAn/+MrjQRSRXWwvFQGZUQ+XXWSTxVkAStCRwKS","t/MlRujneQsXSEGoGBRDJWeWEGFwHG+RTHfj+Vp","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649925"
"RHbkmaDWRGaXXvU+hiVu/TWFgyXlXHLulA/YPlA","DTjqOMmRwQXZbLeCbRzvZRtJQPRmSXONIvgRfdZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649926"
"egZXJNBluG/YEdntwAtmdEYARwqtvlUEPWcOeSn","eSQPbLaTXDhgUVfHVXLvmTOPoGlUTnSZIYlmqEt","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649928"
"rTBY/gSVCDhuVAGUVETomXbGtEXzURWxIQhSFQt","pOpuWYhOUZSRxZlHXDCKsSvwTNeEOP/VVTTzSRl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649934"
"BsDGRRRYrMtMyeEreIvSpuRXTLUY/y/HdF/TwZf","yvUCLvWzUXXmeWDSCwZNyYfNDTbxorSCdYSWONB","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649943"
"wjlrzhpExSoZTNyVoYdXxyofqVVcvVXpfRJoeh+","YZECpXmSRWcqQwwIWMtAwYVVKqWWAlozAsI/kRI","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649944"
"CeRAaPUkTfVDtaUYestzRSGhdciRKaRUyfZRUvf","aRSCaTCSTbcwuIQQQYTdncrXXmWZBjoFTbGZXjk","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649947"
"wbRIOTgoYt/UIdkQlVNGKSbxPoXxXqcGCfYyeEp","wz/RGRNZUZfSXEndiYukjRuJPdATPzpPRmVZZMj","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649948"
"mXkdLz/aSVPkWFdWndxnazFkCZSShJVPhNnojHQ","RKFYSSgbUtiimksTGMXdijQAYUXWgtITYokWXGq","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649955"
"ZCclaqgQWYHLTxtYI+XhonSiXXZeLnwRvhsReJU","uUeRUXWyBLNPqUeWpUpYWywRiSsqPWmrzxRwqTO","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649956"
"ayRVhGUS+bbBcgGQQoRQWIMWkSSSQSSuoSB/uXT","ZYUZZatQTDkuYRNacneXyrimsUNhlMpJshqoEGy","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649957"
"UmcTxvyNXs/WTHsCrMVWSccQmHeHVuJQioaFy/L","HUXUqgwEXVSJaS+SqSKQTzCUrvuUtXRYYUFRmSX","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649963"
"hyRPKQ+RjTgHWTXB/WHDMTZseaVOhVXYZuYncRT","/yMQ+TWXpSSlZ/YHFAXBTCXSSkGjSrkgPRdUXDq","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649967"
"WSJiBdlSvYLRPvXFNkTzRroTT/tOZOdVS/wBonX","EDgCTsHXkLCsmRhcqzKTLG+ZqZfuTZbSfivWd+C","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649979"
"WUF/TQxMRzpbW+ARUbRGBxeOzljOmkkWNYJJSNb","JVUuRjSXQSiYNRmNeRWKKITpHxxeNIeWgnGTnYV","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649981"
"lMHDSE+WRxhFPwZOTDbYgcebS/kkTzCcajkaxJc","z/vX+rVTYprAZNFLIqxVFRPSkynJFgTAUVjDAwI","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649986"
"STCXzYHZXfRQTUCQcDSrQZQtgcZozIQTufHLquB","wkHEmbVdrFccGEDDbCukRQIG+btSFvNCkYTZNRD","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005649995"
"/ViXCVuyllzcVbjLIJavTLUWaQdXpydZCfeItTZ","aAcshiISBLYgGsRAIotehfyJDX+qPE/muvbWxYV","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650005"
"YYRNukMNwdBfpmAHQ/CZjeK+GiTWYPrWHDLOSxY","cjRSIbwResanqzBTvxNXfrARxcIpPUtShweqYKQ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650012"
"xshY+XhgWbGwdCVRUY+NrKGSfvIKBJiEddNHVmx","hCZUqBQIVLFZPzUUEBTBHVTRywMnQwmLsB+OjvS","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650013"
"WGClkkbodHhhBmGNPrSBrcDgreOWkYqQWZ/I/IK","MPBhXRFUteXZviqcSLyUpTVeSggymqXkf+ehJPU","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650014"
"ZbggYbvWqNnZq+LsifoIrv/ktkoXiTFbJCpLHEQ","GQZtwIpzYZVkcJxHEIOJCZJYjlGYuA+pSOazebN","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650015"
"UemXhOVnVTVJbkyU+TAJcTjSHNhWoMHTEI+cVxR","OwSNghfoOxMTGwCSQRvQVQRTQuID+fWnMSCoklt","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650016"
"UBYYktmUfcMHRFThBSkWBYSfUCZjXEfkiDuechE","aiVcxuuURllShTQqnBJYnSUFoAQ+kUvokeZCZZc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650021"
"rWmXSWSn/RhJgqUbSWJBkMlxNpVMiVV+HNDWOZZ","FziyXiTMZxYIZRxZEdhugFOBilMsqHyN/ZnRzcr","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650024"
"gfPqpTzUQjDmSQDSydYlkFsQrOYzRcZoRSCYLLY","gfS/QXZFGjQgjLlehIguRIuRPxKyDQVGZmeSxee","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650026"
"vMvfrPTKyumDXYWHvQJXzqHiJOjyaDXUTtEfuso","gfS/QXZFGjQgjLlehIguRIuRPxKyDQVGZmeSxee","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650027"
"djkvPjzZVfc+o/eMtTAZDEUZgQMhuuWsl/YYWfU","yNaJDpTodOixKUaQuCcQ/UVyuHtjQeqUkoRlRyc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650032"
"j++C/jOzfHbZzxauVzFYRGWSaGBLTSCYVImWqOZ","m+VJCHawfxcWTUWHVYcCQOVtpKj+SZGUxbvNUXY","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650033"
"UTrQyBwKXuKQDTbnoVKZDEeTaTXsaRbgFvRKGds","SvQLYtYg/aZXAiE/MdOqnYYlGXuKWHF/iZOXGkW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650036"
"wCraK/FVQiZvyMiajVMThotvsKHwgntYaZhNrYd","/KEKwpRmTrsQOWrFIpPAj/xgZviQerZrJEYDRUx","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650039"
"WiSEdRITKQbCBFAMdScjBtgVNopfXb+ZYKWnQhB","omHUXwhnSiQjYXLVNPaJXAVDqSpVdnpZqxVxUxn","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650044"
"NARppLRQUpoflbHFRE/fk+T+SmZsuVoYETNZZ+R","HvkQCMCzTobaZHToWRPvSFhFUicrofAwjcUXSeI","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650047"
"dUuXTyRhushqjbzXsnytQaRvsCGISiZVYyjI/+h","VMTkHQQEQrtRCFqIEkgaRSILhA/FX/mEW+RXbcP","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650052"
"vJSuYXpQtWVg+NaJgcvkFIgPmWmkQqJNDexSkPm","quU/jIRHdnlkuHyarbzUKbRYDHu/UGZZEirVsUg","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650062"
"TdcoSr+HwzKFhQRVREUsKZwscUnGhpEcZTRTTPq","'+SenVnABTQNtYQlTDaZsQBJfXpwHikRPasjSV/f","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650063"
"ppiPFSujXDz+qTLQktUMDmrRVQwgiksXmlGURSY","ddfOY/WBtMsZhWyeGJWbToYEhRZkzSFHgvgOxSZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650064"
"maYiCkaCUdJVLVeWMPWXTZsZTUOSUkSQYyZjrNe","WWRQvKireOIgI/EvabzpSHIX/oaNXGZIUKuaLjo","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650065"
"UYw+CXXjJfQORVHshYEvyYbWKoOXsSXuWXFzxZB","hKXZbXteECfYNVYZvvID/QFHakBbZfgAWQEZgzz","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650067"
"qRTRosSMQTVwCXnYXGLuioUNHYVG/TDyfqFcfsP","hnCbhNOnHxITRsOrbe+CdQSEdykWkGvaXSQlKHu","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650071"
"uBpVIdcXXTWSLRTwba/wSyWYSukYaVpAtRAtTRF","yGspkitjEeUjwQrWgmvSuQpcgvVYeSBTZRueSqC","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650079"
"FSWISSDccnZSY/SuVTCXRwHvHvVkGjmOIlr+NWC","SV/BkXcaUMIBmGctacANgTxQWpllFOihupeTbRK","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650080"
"CXwSRGrepv+u/aWLlVizYRxasNqROdzsxZdmFRE","ljERh/zZi+ZR+aNSeYKRBWyCnUwJHdWUPwKMXmu","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650082"
"xWaQpUIbKlQRNiWZAakWeXdYYrwLVoSMcDZaXDT","Oe+QyrILPs+nTDQ+wiFHTXydMhTFqXCqSUjKquG","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650088"
"VgstVOmhXcpVBeUlxHTsGlMRPocgzUtdjRrYIVi","SZ/ovbbCq/kUJgZTktUBp/uuDiQhaeHDcUrFUsc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650092"
"KiqLfUSmLcFa/URQVYETRYPWSYYRdPOrRRLcQPh","geCQGFJUstxYzfHbVHfe+YwYRZ/BNQalPIvzsAD","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650105"
"wwivXbOkmCUqTEOgSRCOjBcskgqiaSuSVlifBZU","QuYTaijrJVFtTrmLm/kDWRFnfRqnFIUUVTlqiUS","01","Turnusablesung",2022-09-08T00:00:00,"J09B1701","00000000000005650106"
"eYaJMQYHXrZMWdBwmRMMrZzCRQKmsHa+cTkRFFn","rJfWaPObdtdXRxRySIhLMLybUZtOIknQwgGaUZZ","01","Turnusablesung",2023-09-08T00:00:00,"J09B4011","00000000000007535228"
