Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"klQtVXDW/Y+iWgwmAZYXXZZKHurTlMSOYlKYjRc","HAUS",2020-01-24T00:00:00,2025-11-28T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","XkVXYSUWQsqSCQnKdUBRXUwx/VgWCYZnUarVrXd","XQfPUynFIhgHjktZZklUjrEBvIvdhSVhTbg+vth"
"AwGKmVFpZMHUXoPUgEeRmLKtzQDjSNWw+GjTEVo","1018",2020-01-24T00:00:00,2025-11-13T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09B1701","iwSPsKveQCyT/LeRWjWVLGWcoXxomVNUYTdJfOh","ITNiZRCQkoQ/xGSEzXK/ESphHXwXRXNCWIZRQSD"
"SgRUMzkvVz/vtwbt+HAvxbgmVwXxarEiqAZKQfF",,2020-01-24T00:00:00,2025-11-13T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","Y//ShEFmGRSeYsVfgXUGXuEJqUZUhrHzDtMzduT","cmKhCFWDyVBPHasAUEUQZUJTz/BVjRDyRFoTbeY"
"aHWT+vPNGLXrIvyJVB/JkpkUzRzfEmmIIbSqTPB","HAUS",2020-01-24T00:00:00,2025-11-13T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6504","AfQuysUXEAUYsYsXYGmYTdZYbkQXfblmqUY+ZaL","XksmWPqrjhXobSxrRYuV+DYPGGCwYQULbVHqVvS"
"LlUhsmrSRNRmjysSYxsY/YRXkyjRSSdbVuSeHhJ","HAUS",2020-05-20T00:00:00,2024-07-22T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 273","Sonst. erste Bearbeitung von Eisen und S","J09B6253","ZwYHUyMLuBvJCTIotucGgTEFTCNXRSETWDUBRNA","KQndSNVTZjkP+WTSgazBXfaZDRiTcHRJQBWtzLS"
"SxKYQestQimyTUQmgOQWTbtTMFmXqXHxwhARCuQ","HAUS",2020-01-24T00:00:00,2025-03-11T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B6505","hbYsEgDWLmlHCYCswrPsYZ+EStz/MQZUSPFuYaM","cgFnHZiLzSTZn+aLwaigBJOhfhXGhWQGqTvPTCA"
"VCkCQQkjHWBxLFutQomDWtEfjiaFXhJ/jCZvTmt","WAEP",2020-01-24T00:00:00,2024-09-30T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","sISFyTQQwMEOYAZZayWQipsUzoaLWSWXZhEKxWS","nbqCOnpYnsAVQXJWfXmuBuyWThuhaXiepXlXsVh"
"CPUmdogsXUTarbPOj+y/ZYDxxyTcFVbfWNdJNbO","HAUS",2020-01-24T00:00:00,2023-02-24T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","tIvbvvJrVPzuRIQPnZxOXEvWBBjIZhWwxdQPxtM","SZmurSCoNWTSSsjNJTELRgAjtuXsZAbOjRevqfE"
"Iy/vYdCanpFSuXxkRYSXWzdFeLOuQQnEoxViQLR",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09B4011","jLd/I+vcVvdWoRmF/HcVFNxKVeWPgJKTZJK/+WA","jqQvEQCpv/EZRaCXxvoHvTYzWPnwBZuJUjXhuGn"
"XKNlW/izOSZVRhuPLsGzHgsHVaYQaInDAYuSgFN",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09B4011","IkNsOD/rDofgThnRoteOaYuTXIhaGVMMBoWZgvv","UBoGhRMQPbfvVIpHLfbgiRbqaTYu/sUZTSTJWJY"
"ZQnyfXxPszUZYyuCprvDhQWZlmDVMqpWadVeRPU","HAUS",2020-01-24T00:00:00,2022-03-14T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","yXJHXjpOPXwQElYoBhWc+plSDzYmVCJRqxBGYzW","EGUs+zxWcRgdCRNWZccmRZ+ZcmNH/GgdXZyUbNg"
"LJvAncmQQGjKBbUXebXjRcffEdQqRTTUYeqYPDV",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09B4011","RDwbQGpSjcY/dgWaQQLZNrAbtDiDsRQ/OScKHGz","UKGZyBFdfsZtZrTbVQomYJVNFWUHtBAlyMgZvQz"
"VpVhW/PSWSyPQmTdQuzHXZ/JWbGpPouYjIgUwOB",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09B4011","RfjXYcTVoggpDpOexMUbLG+mITYwwFtiShzbXSW","SQCXQbZftokrTRXAYYQVomUqkTTWUKxRLLQxkzh"
"TNKMeQYtFDtCBkQYljodJNoQCSAtobMWHXTxpNf","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09B6251","eUrRMsUwLBmaCSETYuIXFuqollQWjTieyEaACWa","AgjFkUhxMJUJOxoKVJBs+NraKkNYgmxTuI/qzQt"
"nSgl+Tm+WkZADCPqhUtITFIZrrhTa/BVYmXGXmJ","GEWE",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","HHA 552","Jugendherbergen, Hütten, Campingplätze,","J09B1301","/rvuUGMemAffNvBxECJwZGAKRhtxOLTtocVfcHU","BMzxtUVXAxRJjJ/SVOjWOVPstdkg/XKGnLUMMnq"
"BDbWIMuzFjpWVujgoWm+YCrDqzXkSZp/mZkUilw","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","gqCymECRb/CXTRvIEXvC++EXjWTYsGlJCIIdfrd","SZmurSCoNWTSSsjNJTELRgAjtuXsZAbOjRevqfE"
"ojU/dlqeIVspDwYjQnNGDwYXWYXTXkYR/kPRIBv","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","Kzm+RWrcgFpRymUSvEPYeTQRYmlvVKwTQZbXF/q","CIQbejIRzMXZXsyIvJIqRYjrQsWSwLuFTTpUaSj"
"AhvekDUiUTkacHlhCT+KJkHSF/SmDeg/n/zRrVm","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6502","'+YFTsRmTePucNGiXqBmVZ/xSYSfUVVIZhUbvCsS","ifJjwWgmgQhoWqNaLPpWhO+yewbSYeQqZYRvkwt"
"awZdQvPXOuQcQUI+DIXvsLBsMnZsi/TTpSVbsUc","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6503","VHSCQqR/VZQXktAVcXaZc+i+DOGkYoycOTjOQhI","VY/xnWHXxdckQXqpcMUCRbwowwdgusJZiq+jfyS"
"DBEYEnSZOSeBwVVK/pFtEZbsgCz+LXGZZUVAYvm","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","sWbkOZdAbMqaHSKavLBRUuVGKQKORRTeT+RatDW","qxvmZX/EkeSWYWLiCPXqqLSEiGIdrzassmrXZrD"
"sKnNtvzKnATPUfZQCdlrUzGPIBimLHWgY/SsYWS","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B6503","WnkhefDMfSWiYXhjRHA+dPjQhEHtubFSOZILYuh","AscXSvhvucTVKF/ayPjheSerqmEvRfZUziTuJNr"
"vWFFYQWXSRmNpU/WrJUUYglpZhoiYYvZHiVrXmV","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","fXHZLgzfF+ySsJWxMCCD+OUXyvFIYqtxVFnppDU","eANtWDrRThEpHYdFgqlCuxCkOBlVbEvQIePKFdw"
"WTKA/QxrNFvJyqf/lg/krdZJBSU/cESFqZGPK/E","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","bpreUdBITUAXwHiAkhCGxEeLKL/YskpRgYTfQZw","TgQsKWOxQpKxRMtybEzOsziZrkdJzNQMgxj/gVo"
"wePkXTtLIZkbHZztDd/qQoHSV+QTABWKTgwMfAg","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6503","BiYehnuJZTlBfdcZNFzMDsZuEVXHlYEvybay+WY","VY/xnWHXxdckQXqpcMUCRbwowwdgusJZiq+jfyS"
"jGrxIEsrwWAWS/GWGQYRCOs+wYIIIIhdRMGpAPQ","GEWE",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","GGA 539","Sonst. Einzelhandel, Reparatur von Gebra","J09B1612","OvlUQV/hVNUftTIRyUQfDsOgtCxlUucQQvw+QbP","ysRacYzFQvMiZpALGhlGZtYVMZfYGEU+HMpUJga"
"uEhWKZBCXUYlebZqUVCl/pEfWO+XTAjvaUXQHmZ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","LLEZWV/TBJrLVIrXGejPGXkEQjgRySL+//R+ZTS","CWwREFPYvnWKISRDDrWrotc+zxAhOMJVaVVXeRr"
"THnjaphdcLapvBKghaejaIpNYSEAQuQdXQYqZZr",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09B4011","QdzchNEMEFkhfAaAYHDWMlRYdbjoxZJQDQllFhj","tznmYYDfBipKEarUuRZUbRSHD+xe/lYGZVSqriG"
"ITPimYwPfzYVRFIIxnXITlRUrYDitYkVvgusnNC","HAUS",2020-03-10T00:00:00,2020-10-01T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6504","kmOZuVAAg/uCg/ASMDBOrkcbRxW+UJ/NsZUYTEy","AXQoqxvdYcyemIGDcZWTnoGzQQO+yIymTvvPRds"
"gTEbiyyOEvIUel/KrgxgkZgIMPxIUtVoIUYvmZZ","HAUS",2022-02-17T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B6502","EDExIkDE/WBmrXCjVyKFXYBMERRXBGdbQRjJmSV","VnTZWuScxpUTRRYMUVVroeLACTSMnnqnHjsYdBH"
"ZAtlLWPKWYpgzqbYVWncMYSR/YAegCNoChYxdLg","HAUS",2022-02-17T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B6502","SwsaslShlxZYdzT/AEQh+wvUyzrxgtpVKCpqAwp","VnTZWuScxpUTRRYMUVVroeLACTSMnnqnHjsYdBH"
"qfQriYjcaNQoZlVGcaeaSFW/dthQnTSAOGkLrSY","WAEP",2020-01-24T00:00:00,2024-10-30T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","IPWEQtGdfUfQgwfZDFetXbAAGsfHUYRierkQUUw","ywQUXXXeBaRxPScqMXxYvHchfSDVQEFoX+FRjcU"
"WIVmOZxTup/pIo+VPvfUOhdWZLWS+SNwkhJXTwL","HAUS",2020-01-24T00:00:00,2025-11-11T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","nGoZmHtPUIBXduRCxyVzVUOKum/NBWOTmSpiSCj","RTiTSQuLPYKR/DFZlZ+DYV+tRbsbrCgJCorjZWd"
"TWzGZSxvFYJHbWYQENUTZdCZQkK/YSDd+UgGGDP","HAUS",2023-01-16T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","XYDcfWEFCsAZUXEHFBIrAXtLXtPbFmBsTSxYuAX","CIIQRZBieZGyRvHOuFtPPSxfWGqHASVfpeERJVz"
"BkQVTrVFBNTYfrZIDDzEYCJtRLbPRNaxNHvvoxB","HAUS",2023-01-16T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","KXFaSKL+iUtoMTragMrHcrQTgKTgcS/wHDWGe+k","CIIQRZBieZGyRvHOuFtPPSxfWGqHASVfpeERJVz"
"nfmY+RnhlTfsiWcvzySyPYYRYxyNJyoURRUhZPZ","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B1521","udZcSBYlemhEDrNwVmgxZIybLygUIYGICOEZYRQ","dWsRLLncBsQlu/OA/SKcAWICxpXDpmIdpCSPYdh"
"rNxTqON+iMyJgXVFlcGT/mGJcuaClXvByCPVEWg",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","ZaRzDnZPrzrYZOhSxetjudodvIVifX/VaV/vZWD","frXAbGkzOdmpTYAvOTOZ//WaaIOHWbXBwVCHlfM"
"/CaRGS+DARrfjEtFBfXYuSSVenEgvnEOQgQTY+X","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","vSLUbWrFByNTEihqjtawjQkaUpCVwiDcvjtQjQn","MVRlqeuIYhemwmyvjqa+qeBlSQVSraUMSvQRtVp"
"wGQhUeVdLvymikVQXyQXGUQcByluKMa/c+TIuq+","LAGE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","GGA 532","Handelsvermittlung und Großhandel ohne K","J09B5432","zxD+QOcKJ+wPCXW/GHphfHvZbakqJRjjHRXysan","ZwSSGjsTj/jnvpLUUjsftTuTVWcClKyYTGR/Vny"
"viEpTgZhMHvLSnwTtDcGHjkWSFmISFWgMUXwJHe","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","uFAPZfLSgTSMNYVYWSzvQMjQJJWVESUMkYEvt+o","BWmvLURRQgZSckZYqoANvAFIhVWWjgCcSZZHejy"
"JtDykzNcTQZBOcrk+SlZtaaMKgHwcWbZXRMWWRL","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5433","jRNdVFTUCjBXUiegVXTUMDqrpjCXZvWYFrJ/wI/","dVMFoQdfPdkSzxPTkVznSyqDNYiS/ORqmKlPoyM"
"iSVJTpzeYuqefRQdsRSNErRk/OGfWsTjZYRPYRk",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","QdFAUob/VQVN/nfXQZKSliH+wRjJrJfW/Wvx+RU","JqIoUGmujUW/TogXVJyQxZtSdtqqhnyGNgdVmHw"
"dAXRKWOuXZVjsYHTLRieOeJmElILRfSth+BaFbz",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","gWHTEny+gYdNQSWVtahrhpTZliBXJKVSpLaRxQW","wgZcTXRBOuouYRyorZUNN+HuTSrZBQUJwbvSqiR"
"/yqExbqnOXHZUQjSBAptuNuSsmwQSYkCppjdcKZ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5431","GOfdbzKWTXVXSwqItcSULqXTHJRaANfZdDmWVtK","pxQJzLf/k+taEmUSeSEPcBkFGDMnfIRyy+BWFEZ"
"IfYkiwfjXalb+PDmrZtWzBtoFjhkrrrxBAFygEU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","saklacAaAcPajiXQXGUBkdvRNTuJgLXCjdkgdcm","SnjbsTMTUtxbCTDZVsmwEFZVyNyxZRlOKZsYuWy"
"PaDKTcUSXiuIYX+SJJUzRYRvAklAaGQklvZXSRv","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5432","WBsMOLcqqXIiBtZuvQ+mjVqYaXPqWagb+STEPFw","ESLYTpZzq+UWL+afz+WHRXlbQ+Tyr/+tQmDrhSv"
"GzsTrRXBVYd/jpzQLxO/HiwLmXZCXkQzWTBVVcP",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","'+iDmobZQlirRrKpi/RfORw/bRjptZ+/QWYUZgVl","mktYUVWZTBHvIgSFAfB/wy/+ZLkLruKkTtg/xuF"
"JCWXhxtQSSKLDHXQXHXubibVcOzFHRSAjrIwtDo",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","USuVpjcYCUVUbmOyNnUMZFHdISrciRXmLhJZXnE","VyycCSrexAfZUwgrVnSDAANFPeUQNMUasAKBYeG"
"FKrSjbLFsmOeZeZAyZefKrKzykSnrXzlXWTeuBZ",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","T/P+jS/hMHWRPYOkaKpDYXFYXyYUWVmULsCG+MS","DkEbQoCVcVIXWSJPmUDyKCDVyZWoZw/HZkYMSjC"
"tEVfRgQlsRRTEXIRKbfkUKglSjpUfXppQojXYcY",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","ZKVzsXUAfFMhpcIpWIXcNiKvCMQTDRQwuET/Qvz","IqoVfchUZrHdWTEIWeRnZWMvaQVnbDUVQOuiPKu"
"kXKr/MZWXVuFgWffvsxOZWnDGYkFeVjaK/ROZfU","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B1611","RcjgQhYbBjHBkYCSOGWPqgSlWqPOybIAWNgVVaj","ZCmRVohYJRDYVZYUJUDGCUhTGuQXrXRWan+JWGl"
"ImWU/MzMBrRbeQqPic/cfWEj+SSMrkHDrVVXvfk","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","mRVTWbFLVstnXt/ZGopSmMVCsRSdEEESMKvekTo","KmQAMUKKxWvRBdGTepVSQWpYOUWzvnVBYAvRTQA"
"RQRMlkxUcZl/JCLvOGZYhtlZfLwcTWbHQUpYQyZ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","QLBCpYFxXXsDWEXVxdZCVHjTcUVgNFHqMYdcYQZ","BWmvLURRQgZSckZYqoANvAFIhVWWjgCcSZZHejy"
"CkUHRvvmQVUhmtTYWOcKXLZVooYQTmNZAjEXnnX","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","WEy/CUyuxaWBqAZQBbxFvJIYlWQCHYiAY+QUDMh","ZMqgKZRljgTqRbCDRVfFULEnOhZVAlOgHLcnARm"
"iSTgMuQDZMLjpKMdVRkSrSvnDrWKQgP/xrDeZdp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","SEJyijjDQLOUExcwqcWVFvmYddHPOvx+QxIQYYj","zVhRktwdtvdYcwoKcKlCqcq+cpXLFivOgt/CNLz"
"IrAlAYMSKdXZudpKlSZLNhXdosoIUcXnrewUSrV",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","GuLYpbIAAQpsgiRgkMXXHaNTZonMqLQzNXacQ+M","OxGRGSGAfuufvZJagsXQeWzejWfjqSmlfhRZpsX"
"RPYsR+FGOxDGOWarBTOSmFTgwdhg/BQPipTgsdY",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","tIkNZbgwIoPWVzwbZZEnuOKECuLZOBLOJhXxplj","JcxkbCgxSQSAQHUWFYTuRBSdQTMQBUcADmuSXeb"
"kQWMnVWjbCPZqAKInsgALE++VYZXQQgTFQZNwGU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","cyZIRFEEcmSXmSbYBKNAXObTRGOpBFNWYzWuoTB","I+lReEubXChQObYCmdeWUxJELwAqSKrGtOtikBh"
"wPXdQRdByVXAieUxONCZrmEVvlKfuVOB/kgnGAc","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","ehVQ/TMYaLNTbQbovVZXZiZhVTSQbLkcCfrULXb","RBQoWVYXOJVpFarDSz+LoOWZJNtfOBkWpfYTPbS"
"yKI/QQpDDJrIQFH/sOzZrlRRBRIDWbVPBkmfRqf",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","RVDMCykzFiUViAHVKlQrqLJNVLkHHXJCKKkcofT","aRQkYdhr/mKbZtiNUY+x+WalMUTXYS+/FWmuqFT"
"HvkQCMCzTobaZHToWRPvSFhFUicrofAwjcUXSeI","1018",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","iUmTsalbSXUakSUTm+IcRAyFUvNOmRGlqJhSVAR","tSWWesLrDrlWLGJhIRhvWyWQeoJdvbJ/jpRlZaT"
"eVuTxQZZPZrPaGhLBjBxTqVnMFnBIuEJGbWRLMN","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","DOA/CTqNYxbQuMYgbWRcaQcZtwYSXhhfASXRVvz","wfiCQtuHAJIEZQUhU/MOILdUJxMtWUELPnDKDxR"
