Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"wTvXqAKqLofzJTwmm+xNZisLYkdZTLFgpQIRbdM","OAWAKowcXTVbBgbSoqUTRPPWVeWQZbuQvmIwanR","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353305"
"gjMbN/bgZjsBUVVVJvbpyNIJfefONxWSQCSrYlZ","HVmUyJWxGPqRBeSZAIfrhgNfRtvSzfFhq/ygwRY","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353306"
"RiXBZfVYaTbuHUoZeOlwVjYvlRdmgU/VYqwgZUb","BRdXEtTWLIAZz/cQAQGaNPUBNWymrVmIolmMIdt","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353307"
"oruLmiRzGwyubUWHcudRZTghwYLZxCAMVWsIDPS","HEgA+aoAYFoSbQYrDyTmYOiX/Zq/ayuyYYcAVhT","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353308"
"AkYXBZQUFA+PgdRYqkFYUiZWFpt/ulZlqOifyGi","oXSmpZVCXG/gHZaTBesxHMNg/UexGDOWUhVdWUR","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353309"
"VUhDuUMhzwFZAhdIXyBlDjERXELAQRWVnJJcgjR","dl+GzHKmioSWmQcvRWEzXSmOTV+envzSyLiQr+X","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353310"
"xYmtKIRvhQYGdseKYCxQRDSXdbVwvRWPTLLXaXK","SUZsipbBUCcNXOhRxtPRAMoKDSOBskVBulgROZs","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353311"
"ShFgWrywUCXUoEGVEJbSh/AUudyTlBoKLUVZVGP","xzhmMghlvwYyfmQyaIvZfSQhsWRFfcZjYjaMvkj","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353312"
"JyQDWYovYRDhdYSPdQghinfqlKYuSqLWQnpfDUr","SlwWjSXjpjmRIXgtUlkgoFEZKuvLXTBOqVVQqwB","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353313"
"MWGqWWCYQodWZVKRWKwYsZWzJacDwgpLtiDSTLD","LQCvWUzUCDFSxVcOIAKUURONJXXkaQMVPfjTRFY","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353314"
"'+srZRPNKEXQ+JJSKjFPVEpfbL/mLUohVFWTNCRK","fISZzSXklpPTzUScCXUeYZbeAPwOSFulyEQSfUU","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353317"
"KugxHmybMpeFgkTpYRhrOLMdZLceukXEUvXttKQ","/tuGOZiZuWgqrVTcTwSwhfeghSUwTZrxLxJrbYy","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353318"
"CU+DXCoxDceTQUefcWLtZymcfSLeeCEcuXyJvTG","hXjZIpzgWRgwRSPXSwdTzh+LQZvZWYjU+RStaxd","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353319"
"e+RSuGrZsSUWTOymZDhRvWpTMP+zrnVRUWvpVQQ","WeRDTvMtjOREhLTCaS+bWxIzoaRBGRZOtlkARTO","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353320"
"xeAxRthrAXIvCYKwIaYvnoUTSRUATyQVKYRfweF","HwtYKpSTYKOrqCkaCImwYiYYoaUkpHNFVDQuXMX","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353321"
"twlsZvTMQqzYpgiakXWtwrKNZWTHjmphEudkUCt","RFtHFHYUYyPWEXfoRXpeWRTVSyYEnCYKCfXdNxV","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353322"
"XJBSQRAzdUncFmYwZCuU+fovfu/gKNF+dXVqQwx","ZUpTXQfaarZPJTicYkTSWQrTsRZBtAgoZBUYlsW","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353323"
"VEFqQHkGnXUcrHN+VghSYNgWXHZ/RYyoOPYVrhg","ZUpTXQfaarZPJTicYkTSWQrTsRZBtAgoZBUYlsW","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353324"
"qwEDOhTpflUqJcWhTYXJYgMijFXUALQIhrrsGjP","tYikZbTIXTP+mnHadkhIoiU/WdVY+TGMJQcwZ+O","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353325"
"srqxMsg/E+XvLR+x+vIkmjCOjSpQfWPyUzBsJdQ","'+eGoaFcEs/WejCVjvYZKsaXyeiBZLjTWzlLSSQS","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353326"
"EZhSekfIGYRFjacISrTFVpdUWhqRYaFYWOLSiJF","WrwUUZblymq+gzVSLjiIbsX+jK/aWhJFAKpVTtx","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353327"
"vZvMUAUeEsKOTqlZqYvEXZJSOzloYvCKYbYSYFX","WKQYIUPrwVtZ/oQoSW+CCHt/azpLppFPYUUOKNy","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353330"
"kCGGYrE+krmSoIhiWviwUdTRg+WWVjkTVLDXjfw","tATumOqkYJfYkFroiPhQlWyRVWoQxyilVtVJnRl","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353332"
"rSOJrPxSAz/DTOSqFQPFSZSUElVANSHXoWvWyqj","OSUENHYUTKBNzOOVZaCYfrmZNjnFWTTUJLoSCbP","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353333"
"wsQ/rvoSMUUtTaBGetyiyRlNnTV/WWSRdUl+/WV","yxUcqFuOCyREIgSjOfIsosZTZtXXZehcMkUxWdD","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353334"
"dLyMZSTtvUbGTFgSEOKdIbXlZXQZVqiREGYUGlE","abaj+IJTCFBQOVVoTmRY+VWUHVedZVXyXlDSqka","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353336"
"UITVsZmQWyaffGHUTRwSBXzlItCIQXSpAcRZqCM","ZCpY/mkROWVdgzS/DRYLtTIzoEHYoXoWRQLNwmB","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353338"
"A+OLPQdXtzMh+XMtBAZjBqXYTeFQoTXJTENSeyR","RILmaSLQentJeOWRVnMlIZUSPniAUXmZNmUcXcC","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353339"
"Wk+ianFBrKPrETMcdJTSJGSWIZZiWTixzdu+NWU","wpFFu/+elULMRZuX/TostPuQnlUMvEFREwISUip","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353340"
"jYL+hYzTZfpdntJWRzSfTSTVDXTqrxLAjeQGCiN","lHtnjvXAKhZOTkA/UfeBLUQiTQfqbKOFgb/ZlTO","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353341"
"CEIhZGVZCqXDUrUKZQdXVQPx/qx+mnjNASCDWIh","rWWZeVe+W/iIZXUAwPEtkXKvZWVLQSJr/lTYoon","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353342"
"rZIwwtjITSXUgyTDoMbkWzscdJvNoGG+zOkdiSU","SFzJExyTSWTWGHzMomZJmmhbOB+hbeiNTVMNnnQ","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353343"
"QTXOZmzaucXTTsIDcfe/YzSspSXyTVniKRNgRAE","raKtvYRwRTuuHHsRkHaPRlqSvleYRiTWmoDqCJm","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353344"
"WwUO/RRvldV+vtRMHTMLshVgEzVUXaFhYlcnyTX","CXs+nJGOVpkaVeYvGTu/hyirxXQWmXDqeDPgdrW","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353345"
"NGCSCDSQVNfGjcIeITLGltXTHsAJkQMwUDrrjLy","KNWsnFEYBSGrZViOeGzQdRQRvVIOtLbagIwgZnq","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353346"
"zIThXlcHWbThWAyYLVKjuQmzXxaGdowwYURhNOW","VcEvvOGEUisicUARYluVaMVIiqYGb+sBkQYZQRF","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353348"
"ZLKdExsHnFokbisTJoxXlrdPiBoRVtUIQGXGcyW","UaiboXphpnktUXEUtOsZRonRWzHqCfRSVsELzbn","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353349"
"pdcBFVZMjXBU/PaHC/WTMOijvqhoESPRiXoQYaT","megHJOJFTI/SpJcioYFMXEXQcAPNYRYUBefHzVI","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353350"
"XpEGjaJnjFZfMuxAedVKPZBRSVedYVjZYTWvIVC","megHJOJFTI/SpJcioYFMXEXQcAPNYRYUBefHzVI","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353351"
"eEyLGTVjJOQVEVNYoizWAdegRGcoZUTrVaHsYJU","CathTj/pXtCUrLASBajc/HXDQkbRYhQVRjdyhyo","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353353"
"EohNhigZUghAVYJOYvGVjUhfMyCGYTdUBBegYSs","rkEDzMqvdDYZAOXiwQckYVLMhShEpwhllVnEPHY","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353354"
"QVMpFThCVa+pjWwZBaveW+t+woR+sbDRIRycpRW","IruhGjWpcTwPIUUZNjXg/tZYWGQTMSO+M/EmGPV","01","Turnusablesung",2024-08-30T00:00:00,"J09A6102","00000000000009353355"
"UCjWXWOtUXfbWd+xRWZdLmnRXREOSYRMF+ZYyXJ","USRSNQmLJq/ZcCOZHutaangBvWYIzJNYAhuyIdY","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000011270617"
"jOeWRRQeSvS/FZMJxwIEULLCYIlILWESlc/VNZj","cysCbTWlncrtZB/TVijwNudjRDU/PxVIIZQVcUV","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011583975"
"oQaEUYcnmAFCwIQPwkiWzryRWgGzXHGEUwGLKaG","qaKvs/JTQujVhVIJcWyDxGjEtKlVTzEN/nseRpb","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584002"
"buArVmEkUARddSIhYeZbfjXyWXLVaybZysYiWgJ","qaKvs/JTQujVhVIJcWyDxGjEtKlVTzEN/nseRpb","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584003"
"Dxg+AzPrhJNkDusPIvrQODeNJZRWEwxWeAXFbBz","HdszTRByZ/ToYwXRYpoUOEYLnNmXXFuKVOalFUz","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584004"
"hISXNYRdIRzqZyvtjcExRGQYtNIhSWfSV+ROvLn","FETz+FpbS+puTJbCRzKvGWkTaLyclGteRR+rTRu","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584011"
"VfNrKKSyEXQFFkjBNHbmSpzkepKlWQlSGYMMeQX","QZtCfSOXEBnW+InYWnYKCmTnLurnCCMaevFJKsr","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584022"
"BAgiQFrVaQVfN+UZRHSkTIgmYaqZGVAVTqUJcuR","FkVlokRIYCTnBZRlxeuVNjnamaITRWLdJGM+XZh","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584044"
"kQBSuyNMURJmvjURpYUW/aAXwVrSPlQvVApoxWm","nCaqStyOnoMRGPUAMUjYhguz++ZbPYifTpvjWTF","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584053"
"YmPRpiAVVVioHgBQPYCvYdSuXYWUbanmmhpyUFN","dkCLUrXZfzkRCyoeL/jqSxUYnESTzfQFFDMEDXQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584064"
"WxdyxZSMW+EtFaQXsQgmTngVtZhmRQQWwJVzbBw","WwmyHZIbXwqUuKVOVLefMPuiZQmloiNbsUUpFjo","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584068"
"ApWzjJmIKiTPFtymNKNNpwTRvqQqYLDuJUiBdhX","RxJITWQomWCDLjSlSrKBJi+xUYgWVkAhthVTkJS","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584075"
"K/caIeaOfvt+bBGVHZstkrHOaWrgiPRXcRUxxJE","RxJITWQomWCDLjSlSrKBJi+xUYgWVkAhthVTkJS","01","Turnusablesung",2025-09-01T00:00:00,"J09A5401","00000000000011584076"
"vRSXSJHVtGmVQOeRkFJXnxQCZLpoFWTvphPBqcj","PBoU/kmoestCedE/IxFAvEpddGNJUUbeqMPCyEX","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584268"
"it+YtnFStOWgQqVTobU/XaXmZbRIMTKD/PIzSiV","PBoU/kmoestCedE/IxFAvEpddGNJUUbeqMPCyEX","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584269"
"DtpTpRcWVfUCMAPEnuLZMEOYLVXG/ITApkRyXAi","bTcRPUHCjwvELbHXNRWrWAkSNgaZHWilyYQU/SD","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584278"
"ssMVoYLzRfuJm/ljGUANwrzqQYvAJqzPSuzCrcg","bTcRPUHCjwvELbHXNRWrWAkSNgaZHWilyYQU/SD","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584279"
"mXQTUPkVUdAxB/MGUUBcp/YyNgQwSrEQmiKQCrT","maCHaLUBQrFJQmN/ptLkWqjwmTRURYKTgQuCQeh","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584292"
"gVtkEiLLYnXsdgvICXTQcVLPjTYSB/xUQVWeNTn","hcqjQWQsXUinZCsvmbMamGOhVyHPgmRXHBsVndM","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584305"
"LLjzaBHN+QkWFYUGjkYJoIpqRQgwZtSnTtFqWAZ","JPPCrF+UGVWuoHiJEjLsQ/PStduwol/FqWHIgDa","01","Turnusablesung",2025-09-01T00:00:00,"J09A5402","00000000000011584327"
"bQDgYMKTADSFAnXViZWmhRWXYzFMqCjjfw/NqEn","XKMRlTRCQoJoCIWkRVeReRxuVRfVS/MdbKwT/VS","01","Turnusablesung",2025-09-01T00:00:00,"J09A5403","00000000000011584646"
"UzTIOQQKPjDXnQkUYtRdJBztoPWYXTqQLykYQYE","uSNqKItpEcudyNYRfYrzpQiDUkeeSJUSSuHDd/E","01","Turnusablesung",2025-09-01T00:00:00,"J09A5403","00000000000011584682"
"kWWivBILrUnEThsSjDwaQshSBSLKYDtsCRByncq","WFXlYdScnBUTYbZfxPYNNvnQyZXOVZAukpAubV+","01","Turnusablesung",2025-09-01T00:00:00,"J09A5403","00000000000011584700"
"n/kcHUHcuwrDaWU/VXJVcvaeuzcPqUT+KeTAElK","qBlxCrZqqWkMRzCTLQFTsadUAYCjijYIhixsjoR","01","Turnusablesung",2025-09-01T00:00:00,"J09A5403","00000000000011584750"
"fuOYlFgaVwyTVtI+KcBMWKRSDUNUSJ/UgBSSQIM","JUgJG+dfpStVFkUkoaEfQXYWHgWbRbTGMEpgsIP","01","Turnusablesung",2025-09-01T00:00:00,"J09A5404","00000000000011585054"
"lWtpCA/ZUISnHTAYcmUMdZFYQerWirlsVrdyFYD","PuD/VPLu/UaNA+czQTvWQpYklXQYASCsUoSAvST","01","Turnusablesung",2025-09-01T00:00:00,"J09A5404","00000000000011585055"
"WMRCVIYWuhCFuPmUAEJPUQcsuAbsVlUndregHAq","sHCYaAUBeMQHzXZmZvEdiVxTRgjw/dgYBvTSZjs","01","Turnusablesung",2025-09-01T00:00:00,"J09A5404","00000000000011585083"
"SWssvZKJUS+jDsFWJUGPCayD+kfQFQQneet/vtV","jcJFzlUEQdR/kg/kTxoVLYWYkTziImjGjKjBOwA","01","Turnusablesung",2025-09-01T00:00:00,"J09A5404","00000000000011585092"
"jYiaWBIpTWRQoRPXpunpkx+BTNRyWkajXyOdRdk","puKFaepxKsBpnFxeVMXI/JNDuQXgtIMHQQDRs/n","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585185"
"XWWWcOGpYtDdhCYJvaUVIMasObkbuyBSjSAkE+v","puKFaepxKsBpnFxeVMXI/JNDuQXgtIMHQQDRs/n","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585186"
"vFiXXvpiSdbAXBkCvFQ/tjaDOxwXXcUekguuKNR","wcbNwKasNJqpYJgcMhLMjdNZCzwFVKKYENYzDQt","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585211"
"gV+rQGCTyOclkDNhF+qvipSgMXjxVqmNjdmbWiH","lygbmiZLwWSuHiVSWUkTXlyVETTXKJAuSfmoQYW","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585229"
"RznaOmOMrcRf+AHRmZlaT//hLKTlTfvWmVTwuyh","lygbmiZLwWSuHiVSWUkTXlyVETTXKJAuSfmoQYW","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585230"
"LkdsvM/YcGTzjTUmCcsh+BbfQNfkFSqqjWSPuKN","RjTwjFSyutY/SQeAwTXHsZwHxXjSRLQnnZJQcBE","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585251"
"rgAlQoQMtMWyXUqoHXYmZs/FbwXFwwRFQQKYkqq","sIqSNeHlRPBENVkzTqTLvpxUPfXVQHyZyG+hysQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585277"
"iYTtz/HgQqLHlcBUWnnnWRNlQTWToOUKJTQjgik","q/QzYe/TV/jUbuMTISOEarFrbljVGYtOPyyyxWa","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585284"
"UU+TdQdISqJeTwOHqOYSXNQbVIWNb+jLoZYkRUN","ywHvfjJhYz+CXiAqZnqXQjo+hdWERZkwGFASBw/","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585311"
"kVoOmjTTQGHyEYlrDDVaZJroNdVQQJhvQuLhlKy","KoTWYnTOnAxffniulZQVGXgXDcF/TbXBpTeTanp","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585362"
"sTTsbgoTOHSSXqUQpuSBfYvswFdarvlpovfwlBQ","AyA/KzZLVFo/SXHsbY+waIRbRnfYRaByVVmrVtk","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585366"
"KgYVQEReYSauVUanTM+HsMMXRURIkWvbkjItUhJ","YzHuHzX/PTCPzOxHaWQBWUw/UQYMaTRTZOrBeWt","01","Turnusablesung",2025-09-01T00:00:00,"J09A5405","00000000000011585375"
"DJQQZuhWeUHrXpcWQowBXWRufVlSAWvXwGYHSgV","nBgWTMZmERheVWNQHjrNmRPomrX+sAVJWrcDnJZ","01","Turnusablesung",2025-09-01T00:00:00,"J09A5406","00000000000011585588"
"oVLCpjWFXLPRjnpxFQLBYRpKXUKiQJZnpRud/b+","BmQXvUeWOTBMr+xoBnFPJVecgkHehmrzVtBcmoZ","01","Turnusablesung",2025-09-01T00:00:00,"J09A5406","00000000000011585619"
"fQrtVyKVWgnchbrNPLeuqc/ZcFxFFZSqXVRXKUr","XehEuWBcUVtVKHeNdXlwQpwdYRFflXXAmaSnRZk","01","Turnusablesung",2025-09-01T00:00:00,"J09A5406","00000000000011585629"
"QdCoWJGkzKdlJVscSTZuWVVSzfYqUaFHqUeKQzQ","YGwvUnDnQETOmJe+UPeXoRKPoQNdUIMJcEUOVuJ","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585745"
"Epsz/YYWQYhookWFZRUZTjey+FYjCVzHTnuvJiP","CwvUQlgjfSUWgxaGnTbCzRQINaXgSYo/RcSibTR","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585750"
"zXvRMYZfZRcaBTiUuvDLKTXGztJRfATfjMggdrF","fnjzdZkgfUsgKAbHkmcxRFOmPhMGrSkOZflPJMj","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585753"
"FHGNDYqUCtdWZk+wVLsSyqSudYJZzi+SPYCORbu","JqyyBPvcxDDFnOeMQ/HuTWvfJfLWUGnYbZVkkAv","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585770"
"R/JYWAeZUEvlPgHRxZvuRR+tFXArOEio+ExZumr","pSTRhUketxMAiSSQZTUTjIGautMUMjWEPTSNzfH","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585817"
"nSKBXosPJUtfA/Ngu+vXyBaTWyuSYGMLPhQ/WuG","ZvXBYbWFVWeJVgKSbwBUSzNSiUvnyQSHAmpbcBi","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585818"
"/HTePoD/GHTZUfVWRqdfqedMSRvkSlmTT+XWdRH","GaIOGOQULFyalPVPkXNQh/r/SZZzHBboHFVu+vZ","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585869"
"vdgesZRyoHJRRHAJtReqjUxZTGNMWYHMfIZUyqY","oPtwIZ+TZFhR+NXXLPTQtViZY/ijlRmYhEWpdtk","01","Turnusablesung",2025-09-01T00:00:00,"J09A6101","00000000000011585870"
"effQLZGwiwJX/VcbhaYOgoyBWCTUubtJszPhl/D","UsVZrzXqRJeXdNZxbiCQEYEXHmeTQvCluEUuUWo","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586072"
"jobUGYRyZXJUvDxKmQkCKQGFvaULWEmrUIOkZNM","UDxHoW+R/MddQaKzXryrgdqrbsWWUFzsDVdePiQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586074"
"RgONcGEOzVFBfdNDaSDfqdcxBJXdZeRabpBWfVZ","UDxHoW+R/MddQaKzXryrgdqrbsWWUFzsDVdePiQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586075"
"VOGBmUvYxYricZmWMcNKW/TlOEbQX/fcRUmdXRR","/JnrEeWfXwWyGdLHeoxQyGPwuhfnKYzXDWTgOYs","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586082"
"lVPFoZQUqgzsh/kQthzYYUMFjpQaVSVQY+GeJmQ","ZUpTXQfaarZPJTicYkTSWQrTsRZBtAgoZBUYlsW","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586117"
"c+zTSiweXVRaBTMdKVloTxEZVfTfvgpsRt+UTSH","'+eGoaFcEs/WejCVjvYZKsaXyeiBZLjTWzlLSSQS","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586118"
"AZRVRaJJIvlVtMRVTERYRmBIvsCfEjDYrGzWgTa","yxUcqFuOCyREIgSjOfIsosZTZtXXZehcMkUxWdD","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586124"
"olVfqrNWowCVIneXpRY+GhBCjuoKYpTKqXF/abK","VcEvvOGEUisicUARYluVaMVIiqYGb+sBkQYZQRF","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586135"
"DVoCVKYZczcFpYTZIPQVLKBUAdgYsYqKGEdRMZU","ednUwRSpZuL+N//fbWaOSpZNgWjLdUKYDkTvGVF","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586152"
"gYYxSRfFddx+krdQcLsy+ICXrLTQxixXNWWfHIu","oDWSeOUVdScFHYBjZwFaWUUGvKRUPZFbY/uwWTH","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586153"
"YijULuHSXUIw+EzRxVwIrjppeQZWVWeF+XwUDZQ","pZWjfVXMoBRYYQJhRWUZRdeLEBVnZpfFvQYNzwV","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586162"
"EVYXCWhlEWQpdAlVUmnNuoYRstwFvoXZlDXDVqn","PdnU/cpSGvXgoYrDM/FAjcQxmRSrndsWXFXRoqS","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586168"
"/rTXVWHPES+CCUQMPcimXkXdTusxFvBezwgMamY","XWiVuSIKtJedPaJUlXG/jySPrSqUymYffOZTKln","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586191"
"WqUsvvh/WHVKDslCIpmiZRBgnzmTrcKEmkRCtBx","VSH/WKPWUGuuUMxchQSmXYViruZ/EHHYEjTeVBO","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586197"
"aJX/xPOliIvvvWRjWOZYVcUd/SewOfgZTDlfNWM","qWkpTQFyGogAUIDI/nkMXmZVkLJNpbtkQvnPwbT","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586213"
"QNjhMTuAdegNpvZBGUJHt/oxYKaUAKOpw/yRZQG","I+OZTwHTlLjcQzTw//ooXrxjQKHkegUUXkbqdBL","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586218"
"JrBsXAWndSKNesURDPKCUhJVslenNVolph/HhxU","qTGgOGhQcjxGSRwLsQftBVF+swwXBRUnCrrZbin","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586224"
"ztUXufASJxYn/tWX+lYeTqsTUWviBTNTEMyQ/jw","vJdSmbNbGwQQPnYPSbAclpAhGEvafppsiqeiUWZ","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586233"
"cRhwCfqKHpQHA+rMlnDGhZYXegJaJGdoQRSwcue","gsyipYLuFQRaRyKF/YjI+nMVzns+gKvIfDiOcRg","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586252"
"u/WAMXmnRWiHiWUETVfaRHyhVhxSXjykZYbXBNg","YFYtDaZlWcTCXagUhQmFEeKVgQ+bTMSbRZvGgAD","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586262"
"YTmCJmehhyLxNJKTXDiTTjSfJxhq/OtdaSYeUQY","QhVRCJQVnwSwxta+/QhRKfQtDUElDIZQgJEaJqW","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586302"
"CRVoQrRWzvZ+DfAyvEAlzYTEYLTNXJHUdVmsmiW","tHQQhIrZRbIvnuUIZQSoPFZrmAWHfuYhjzxVWcd","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586307"
"eauHjTMyQVIEbJiqC+VQOqTmfW/SZgqQUbzOcFT","KYPQUldUVnPfpZ+ciHYeqwSaTBYUezrDOvbJUQl","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586315"
"k/VFr+MAvaIzjWRXIWphqwITDJImKsePKKmnYUE","'+PBYpGewRVXSBPoHWuHutdvRYTbLBtIuRCauWeQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586364"
"TPbNRzTSXmbyuBwZUdwAXRIu++lEpUP+riQKexS","XFvqyNv+UQEBbyOCUySuMuPERmDW/+PKCVSNRAa","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586379"
"RWHHMJJoNaHtjdlMamYwWnhaqkUOn+YcsrCXQXT","ksqjUTQXOpLgQQekTZUKXYnUGYEvHHtVYmYtMZh","01","Turnusablesung",2025-09-01T00:00:00,"J09A6102","00000000000011586411"
