Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"'+XQUctCYQVYziIyof+TQsXFCQWSWUlFbKqIUsJF","NDNDZiFOQrZTOMgQNgIHNuTnLSHKqevBsXkbUhk","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674786"
"LiWSRdEkfURwzOKRMJUHWrAuOsQvjbSZQrAvkHZ","KDDTRVaSUhWatyhisHUxSCVrJHYUHwLWtaxSnEm","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674807"
"nvWxnYZWCmRKrZWiV/hrwEdZYGRdZdZwTFIVnbm","xpy/+PvUWjpJaEcUsdQIv/DOwcdQSjD+RRVwyQl","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674841"
"AIxAELUj+ABaVPdYZdbOsklXlyvAAmaDPdpZSOd","'+SVWhyhNiqKzlZDQDAzDyWqRowwFTiXQRF+XNd/","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674848"
"mIiZYoAjnZiURtfNPfUBICQXegCHBcBEEyYnIDT","'+MCCAHbNKhL/T+owTNXWUExUrXzXUMLyfBTZxmT","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674873"
"QEMeyqZnFyS/OXVx/JUxmqldYRKoyQGVVoqLoiN","meMYPMjSzNuRbXXDYbUiZLlstMlcyJCtNwIqRBo","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674875"
"nwPTSx+iofWaZuIQKIOnvYYaPXDNWUScyTWynBv","ErUDNOB/CwZhSFlKQeFUKSEUTTckBawZZxXTAw+","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674886"
"SYrViXVgJJtbDCZgfZ+k/yKQyeinjlNRorUQesp","ErUDNOB/CwZhSFlKQeFUKSEUTTckBawZZxXTAw+","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674887"
"Q/ZRRvoEsbZadAFeQTBOrenEmQJYsepspkbwRtR","WU/JP+VAQfMgzxzaXmZxt+tyPxyiTQXilP/moD+","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674892"
"WkhzNUyWxKhpMVtJGRXuITmcZRTPsoiqNUckTJm","OjDuJdBSl+bZwZAVnPqeuuTzHveXkRkkAQpVkGe","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674897"
"FjVmARQQPZudIXRTvAVkOPvqu+cqzYQlk/wPQFe","/uLWQbtvSQQgGZWaZGnRq/ZpjvSTWAkQqHLTtgi","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674900"
"xRcCibHZbVVVWlzRmEqXXoyZRDcqTmRUpTZiGsp","gJMfZUXNdSQIAjOKT+MdJp/RAQltDpdwjjxiFpA","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674933"
"tfiKyBRVsVT/TbUUCGmsTQTAhdLiJXFVGb+JzWE","oiDiSTZpSmMEJBsJXuSjKqUUOHA/uomnRYFZUGS","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674936"
"CTKTViHrdSxzZfJYahoxdSrWX/k+GmJROVXSW/H","TMSDcvKXhwXRyfksNuwFXGCUWYGWghXAnWESTUt","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674953"
"jxDiPhAyZXosnZUlSXROXPTBV/Bgz+WtgAVbHUs","'+VAgIbdRSxJJQKqMvdwrkFvyLQcOZpunAavVCim","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674954"
"Z+aRszJ/mQ+jYHKGqQZHrzxGcJVE+aGBYbvkzmG","oSkiSJrhWdPTWXpQsHwjQBro/kZXeThuHgCzbVY","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674956"
"qXuQSytXTtDQcNOZlhGMAQWWwkaiWLNW/UyAElu","QvNgHEuxmYagPTVbbXuUHkKRwAetOPFz+dMfwMW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674971"
"uahRtm/vjraXfluWDlTZkjXvQKlvqgmVwjgzSYS","QvNgHEuxmYagPTVbbXuUHkKRwAetOPFz+dMfwMW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674972"
"frDP+XvVyRkxxofNgPUTwCkgBpsSVWUOUvUHQXe","qVhaz+YfbWMiQnXppqqALZqG/xGTUXayLeSbaCZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674976"
"hJtzpVOJYHsOgVbgKCYMrZsiSZxcyguUfDDeJSL","MCZpggNxiNQcPXvlekUVTYhQqeSH/kxToqvVSSf","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674985"
"PrUYqgtUOoTQfJgOUPXvZLHTV/e/AhQBwDMVQQb","MCZpggNxiNQcPXvlekUVTYhQqeSH/kxToqvVSSf","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674986"
"yhSbgPQlvRbWWPrQCkrVSCVWaRKecZhWHyD/CXS","oKbVvfmbsZYyEZikABOYddRHJNRwRieQxUEhZeI","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674991"
"gAgYtWgJWQU+cbYfawFUNuRSXycXQYBmRJWiAGy","BqmiYTeOTJRVVnDgakV/zVrnThWSQeaXFtbVmY+","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675009"
"YligVYsSUTTu/PUdzrQApSngHvWNMKoeCQHGIJR","uKWHdWwOaAVjEZZnXw+kZecrFe/CNIqHLNNWmZQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675016"
"KNsZYVJbUPXqDMrU+qsUjHNcDQNPsXsbjRYXPHK","uKWHdWwOaAVjEZZnXw+kZecrFe/CNIqHLNNWmZQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675017"
"SwGrIVzZjlSTqucujOURkStY/gPLQLLUqMDQESR","oUfVxUfyzGtRCvBRLFRBKtUXRbPVJKaAQcDaMOU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675071"
"LRHXXr+TPDx+s+NwHABWJJXWTRGMqf/WatUVX+S","WxUgHVYUNkxQzCphfzZzUQParm+xY/+nBlRSbRs","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675090"
"'+GVusStUnrmiJfdDYSVcqiClUVRCWMGcSQZr/Fs","UVcTciLmPQyuHXUtLsRyDOoX+zoGmjKhNpRlXWy","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675091"
"Si/whjkGTVtqdlkJkSQzRnPhyRSMOZKJvvXfoTu","wTuEqVgWsUZgfaJvYBjuOgxYTTqNYWwSscYvdoX","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675100"
"uQMPWEmGZUFtZWFzSLRWcAAdusWvSQ+zHuUNmJz","qkMCHLPUFdWcULjKQGKZKp/TpnTBtsuBYmnVWTg","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675120"
"Np+CBdFaSfZYkzRTvzmMeOOCOrGhpqBTiYZYzbs","WXXxCPdrjUeLMYt/JLZAYGncrxvzvkXgWYuMHLq","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675187"
"AkWeUbPajxpiIRQjlDQDraZghZOHauEI+RSSrFI","Vbt/tvpHO+JufrDFNUQOriOuUpYgyVChrVrbljz","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675211"
"LoAWqIQVkfQORYYuIRULnfggVUYGeQizjjSWTCo","usZRVMgntKWgZWMCSgWWIMWeBteeqIbCTBwdSyj","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675247"
"L/paJapGMJbvGnRpHQjeEDRVycOsNpRGtRaBYeU","ZVGytWSkTRvltWdobQxffXyNjt+QCowQYXUZZHQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675265"
"oELcCgDQDtUDby+TuOCQwEJXIEFarfzWKVHr/UZ","UiQziylnUXwDrTSNlVFYuDLTVYZxKHRbVFMPULl","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675288"
"ZJvyP+JhYsXNSHufyAglxquzYNBcX+SRSCm+PRQ","WWfuWP+AoRryOtVzzkRqFjQRtSAUY+YGYRqQRJx","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675322"
"DZkmkZKByQSmZEZTf/boQiSHALZUpZGBixam+zS","wPaCQBwZynJzxkmOEkqLzORuqoPXYUiUA+UBbXU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675333"
"VKkCgcfVpTPBJZXDBPgvqeHDTuObnJlyYLZSZLw","sVNTHYVPsEyTrzYVlyVICetStfpgLCCQeddHTIW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675345"
"qSVZJukLXxEoaaqZCAKldTeoFyRwUFCJdjszlDQ","APhvaVeWWTNax+McFXTeX+BxnFcVsQBaCInVSRR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675356"
"QAnQDvDgIvmDUnlYWRYVmTUURglP+YQZRFXzlZg","jQjYFFckVNuPblQRRpFFODzURdAXNWB+LNUBOXE","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675383"
"THJUfHREUhXwZHVRQeWUrxZmLFzQSKSZ+DYrNBF","uYTRPLtXxAZedOZqiHgQwDQQgUSXUszzRjWheLq","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675384"
"sRA/MxVUVSnMQnEzCnEvdWVs/URgbBvxkpVsodh","xDWFmvrVzWQVVdEZZVZXNhoBlaWNlTYXXFYXJIQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675472"
"laDhVWUbYgSJJQZXpKZCMnZjXiRbIV/JIwXGcmI","IcPkgKaTtHUYSWwyCpV+BPtYLoDGlBQVsUoTHaV","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675493"
"UrKTxXZdZYSWRPLOzMedkQi+KA/BtqgXYXWtQpm","DZVIupQPAzWinUZuQBigVx/chIndhVQZcSfqUis","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675495"
"JrcYPOYKTRrZlWPYwpxVFYzFmVUE+VndketQJJA","/GNit+fRrFaXWtQarW+vIWSXJNbTZWUkSkcYTlX","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675522"
"pvnCAcfDMCiZJQIRNqbCyOFpdwlkdrQdeSnopal","JYmMY+KYOYjhXZyjNkZbmTobqWGYZWOzLnITteZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675540"
"XAXkPsWQBafdBjWPoZTgjneFXfEfWpOe+VCJjSw","wabpYEKMmLSnGVIYw+QUCUNUtNT+AnTVcgNXqoY","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675559"
"RRQSXGVQXAfWRhuGOoTdaozILBhoKQooEqQZEMf","zPYZqkSepKsKZVeaKSvtwc/DgoXsguiQXScgSUV","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675564"
"TipKQZksSbXwtyOEERSDVRelhATnOZxPgGtUZGJ","RxhtIeLgm+FgtXwU+OTa/RWyPN+MqufgCzrLlbp","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675584"
"lUWRIDsGHbewLWOUjD/uMj+hjZPzCzcXYtHcIZV","rifxDFlAalAHvLyt+UFEWDYcpblsIVITRtTdjsy","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675597"
"BJvzRHVnXQvBuGMlpFMApYTgBZQhbeRTYVurdAN","sdJoAFxCMFNJCaSZRSBHJdRRgmaDlqSCxqodXgH","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675599"
"KbxFTiOOFnEGkSXVNsZtFiFWVBSacP/vHKOAVRV","kmQUMPUKhLRWtWUYQVAkOTVDwqFIZBZvTMWmlXP","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675628"
"qtQuM/uliFkpSSCvSUVlBtxszsIVnBrHYOSVLPm","ULgY+ZFRAQoXrTvOmNPZVfhYFr/omSQtjfXyEwu","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675718"
"kLkWeavKTRBNbz+gLSTirwZQaxJWwbTSvfKytDv","IYKzsSmBQVXiUShPRTVaLFks/CMIXJNpdzbiyIR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675772"
"goFsuLfUeAKbOSTYTVBcIaWjvURIyXWiN+UiKlU","yUbLG/N/HpZSFU/dXYvKtcNwdPMBSfBPFcyFdDS","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675791"
"OtvLyReTAdQSNsTYQWrFxwIRpMgHrcqxH/Cmnyv","DXI/Q/zWXcVUsyMuRXlNvQuUkKwVYwxnY+JifZV","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675794"
"aeXPDyVsKFIajeVxBmMMKiknlTAduqqZHBDQORv","bNKGuvqJSLrUfHtQqK/gcVruTXtWbWGjiQNbUuN","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675803"
"HxTeAeQYOSKZNXJNeLaZuQbvzWynqUYBPxdoOkq","ioHTqobRNpZXmKZAIFgBKrbkJorbYJEmGIBvQyO","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675815"
"qWYcQpQLJWZvIdyXvmtAgtWTvQKdtZPUdwEZSUQ","DzXSGlIQvRBQQQwyGQWeIpFsBxCFf+ksJYghweI","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675818"
"yuRROZIRhRrMYWqthLITuFPoIZYWpugXheWYn+Z","qNcmfVYlQREcbIvHUMEXHwVhKHjHZTDNQhDknWp","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675828"
"dpjUJRCvbdAavgnVRFYiZrDc/XxImsogtQmVPwC","VSJbSsRR/RpQbFTxtEYuQEnFUdljthXVMO/SZHB","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675862"
"hBSyULULBUYClIasAJo/AYgykQUwQRPRuTVNFGI","cWtGiC+Xk/mwAaaqZfLGBXLF/lQSWmvYoUXgkId","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675870"
"RVfdFxnwrX/YPwFZAWgsMlTjVlwZwpwsPAJprZp","LYQBtXwUHQXsVRMuUlcK/fFWRiqbaQBAcQJASwk","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676009"
"JYo/IDqLmFL+nw+BRqAUVHhQsgoPQTovcVHiStZ","ggayiDficCIESODpDRXLqaDEDWtEJoXtTnSogVZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676056"
"UlZewJWTQIKRFjsUGtSvhCjSIhsUNkgO+JZiFBW","MiPgyyWPngQYiRkeaajtOnQoKgQYYYzxS/uLXaF","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676064"
"VSFGmGXmiFZdRSrySKHZxBmiScsYoBvuLcZqClV","kKlQKnUtsNYTXZZoMlD+BgywSgkVPSHWdUFZZNE","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676086"
"VdwQRVNycYsnlIReXxanVrcjSGQUSohWsufQpDO","oHmzEIGyKWBGLSRTIWXjjsJyTAVASUQIwwXYnTA","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676091"
"kvXisMCNbVPnjbKXTGDYizEF+zSXaoWJIYDlwFe","DDUMUpZqKPqIRQSDTLmYohwwYWfQKRsSbseopKe","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676100"
"ZzcGSdSETOxAziTWJhXUeLZWRTZBoMROPiQXNU/","cKVxkQRizbtVzLdpSOPOBkRozNWtZxGUdETlJiy","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676131"
"fTlX+jZYZWWUjkIjuQDpRVWGOJQpORlXxtlQRrb","eXqzPXYiWpQDjfUORPrKQwSMuAMBCVhMcPUcEvG","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676145"
"STVmqmoQMldOzvDZaYVvQVObJyIvddXzraShRUT","HYtQwSfewdOnRzAuVJfEObFKZo/UWGP+RSAr+tJ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676195"
"b+yYbUhnKnLJpHpWEL+sZtGtXuPLayRNMnvdPS/","ToWmAYGyqbMFRTWNuteUqmaMZXaLDiLSpfOtcTR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676209"
"loSfoVueAFtXzlRfXliCzfqvMYTTwKTfvZGGExf","VPHHEUDSqSmAfLRRPjqTNxKP/QnCXZbcWFoATYR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676217"
"YCSSztLiCY+yLnUBuKewjyZPiZgGUFTUTHyHv/t","PtThO+YAqWZamtAZQAwSsbucJROVqmRoZxhWITH","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676219"
"XSvCvpAIfDcRmuSIVMoOVmhXJIoocVzC/bNwNIi","vzblSYCWkRztXDaiRIvHZZPVLTLFMRDLssF+eYB","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676228"
"vLxRqUYGuMiASHORYEjlHVDEnwVbqfXik+CTVur","ZvrAmrOzjWRy/ncTSTdWVqX+lX+hAndoUSrcFAp","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677771"
"NCXCWKWmR+QnwaNJyuXdiRWuVjelglFSQTURPXP","zktGDWCqrQYSl/TRXxnkTTHIPYYY+ONFSwNZpez","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677797"
"reRQlHYDTgEsJUVJYdxRnUSLY+DWMZmBLYEQpPV","RbCaagkKwUlZJDJUlYmiTiziEB+rSITWFVsCZOW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677802"
"XKPVBrM/RhoUVfGceGegWni+WBxgUmAJlVQyiDm","RbCaagkKwUlZJDJUlYmiTiziEB+rSITWFVsCZOW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677803"
"opmfYQFUGSVaWczUGbJak/fJYqnQXbWvjChPgfF","ZXLqXWUXwZmy+JLH/GWwwUYQN+GpMCUzVeWvJAB","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677809"
"jnXsQSmVAVgkQTxR/xgEmDugfTHEQlSQNKZUsaL","iyQXmLMLDeICv+QlYgxUHfOWyUVimgVYCSUjlUH","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677816"
"MdWnMjPvhSMQwUkYG+MUoXBml+XYhSYNzYTzVNN","QhVcFcRzHSfwVLrzptBZoyrWpTLrFVxiOZE+MuA","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677828"
"rpAGuhNZimKZTLwYWYcXVKIlWsntzBBEiGPixIZ","SzYlaVtBnOWhmtWioVzWZqLneXcpGTDHsGlqfxI","01","Turnusablesung",2025-09-16T00:00:00,"J09C1631","00000000000011677830"
"H/pUAYFTImVoXpXfefGVuRVWFpWYTVApJlhWHTu","FeHWtuhkxnYHGewppItJbzYpXxZILgUuJlJNNNe","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690043"
"WVEGITdWIaIGIogkiWHUVRrLHbQfZZYpAaVcFoQ","XzNiVayoPV+qHqVGEucAOAPJJUqO/VtEMUTAQpZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690078"
"XnmSCu+vMOyHYAxXLDDRyYhRzQGQSqjLRNUBlfY","hQWDjQYvnezHjsdXIeUTM+IisSWhUpJEiiDTPxF","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690085"
"n+ZVi+rZragJNkiZTKSPbISPAhMQkaSTOaJGVUn","fWJLCqvvaSclXedDFTDtTDjOsLZiZ/SRaLe+ndk","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690099"
"ZmSmb+gbPyrQNzYepUcQQdjWqWDTHWzPdUUmdXW","DXdoaKIGkI/ZnvQsayZvcfYvUNdsZuGhAOVUimX","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690101"
"WZFFDJbmBNKbRUYckBjLPWMKVsggXtNIm/JbmYg","MrI+iYOafVZiqdnIBWTEcnGUuFBSUSaVQLnqUK/","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690117"
"RwVGqXFAZdxZdqOGkPC+vSkoyyiOaUdtbV/ocaP","WU+QkQYyyVoRbVPoxZHIkZybQSlymJ/qSJIFLbU","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690141"
"xKTDeCmIPGGmSAkuhKeWUV+NSwZEKCXRTYHwFEx","WWXxiD+KHeg+mYWRbRpjhDIlFRTHtQoXAV+sGQB","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690147"
"Y+ZO/QkFOxTXfwCvUlaTZWWwyGQBQRNcXvcxlSe","TQxUINQUKlVYZxKLBQXuKXvT/NZVfiDqoOiWeTF","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690362"
"wSFZozxTPYfHjW/DoA+CfhYeaNSFKDFkYfTWAeD","HtAMCYkXKejQcuYUVLbLfCsSsVQBOESZLTjYKKD","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690388"
"XOQ+mEQkpQfXSRXSxFpbmvzQWsZeQXVTAzSveXz","OhTrgpQfohoZcUdZZltsfJxVqNmsTQQSVWuvErY","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690399"
"U+zZ+Ko/kWtWrOZXJgERoWHtPdftGYsMOWGuQRJ","KfRQwaPWVTRkSZWLAMOU/QOcDKTipRWVDeyATXd","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690404"
"YRpeRYYLtCT/jYFxlvFWKWiOYdJOxLprzgXWvZ+","BZKdmZxYwWblYVaNAV/+vb+eAMsSxUpeVKmQxVk","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690410"
"xWAScFHZWoEbYRbSxcpzqwccEXQNlauEAfUXWWS","LMVzKVQZiwSBYXJUriPQTdZipJzztQKmRVVTEQs","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690411"
"K+QyeGJPYaWDWIrvVWjeYqeYUPyRXkcYeicZMWv","SYYjeQYsrVRXvYjgQQoWZXHeOLeFVXoDkSglFdQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690413"
"uzpVufEvhT/WMLKAWsUlGkcWMzSyj+QCPUUVSFS","RWXSEzmQzlnYXxUHRdUakAAZjAvmyIwqrtuCzmQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690414"
"ygRLOThydTBUpYPXxjlRrqkgW+fLfByRHHOJfpu","CSUqLVcfypyBJiTMkp/eKJ/JFpTcQTTyWWyTLUI","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690423"
"vPSxLWUSAtlziWwZtTUSKIDOFMQSztVlWwYUVVW","vlzUidodMkqrbnEvZWEIwpMOeaoZzoq/XZR+njK","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690424"
"MfTZieZpEdoYnBkKOdgFDHySAgxjTUzwdesdWrT","MRCkYhPr/vdQMYCMJuCNthSYTTRgSyzTKQUrMAk","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690437"
"QMapSZZXMNiwNoZVeiTVjiNBBoESuSBDesWmT+r","STcqW/pzjfSGQRQQeBdUTTVSOSanRsBZXfWWWny","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690474"
"JCkOSOxTLqaFSOfZboHFWguYZPflUmTKOaiqKws","jQyjRZYVvkRVmTaWeLiVbnTEGZrPVTQxRHEJuRn","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690488"
"ZXROiDMt/ggfkZoZQrQHP+ZPcXxpYmaVsfTgDZ+","sjdStqWWkVhT+RDVtiXtpTGKeZdFYcgy/TCmYdJ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690518"
"EToRSQNfuHsUKGPVPMsWpBDJiZPyVwLHRtgYaG/","qqYwAZnJhDeFaTkFXkgHEWzgWfKJYnKSTYIcgVJ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690839"
"SQVbiIvSlIUSmbcZHPyfGFQUQwsZmJe/lzKHYcR","iiRQeJmbVq+SArHYdVGxsFzEqooTTncX/FVGzNV","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690861"
"fmsSodVTcfYiHqFAnWZdYJtQub/EcnrGmjRQRwA","hxFWnXOBUMiPscSXFjYmZgmvjAkUJmARVDqeo+V","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690896"
"RnHVYVRYnESqZT/QVxiWUKTCWKUnyCDwfyuItya","hxFWnXOBUMiPscSXFjYmZgmvjAkUJmARVDqeo+V","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690897"
"DeWP/ZKyKuqRgsThyhNWUfKFAbyBrDQNcfOWdZV","oHVwLYjXDlZxHZHiLDSYVZUmIUAUtMySwdDxNxU","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690909"
"MXQvPUXmsXBrgTueQ+gwwARXIdvEVEV+HkZDSYV","kkKydzVXYtxADtbidfYmwGXvYTxbmEJ+NdSLXeu","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690917"
"crWggRgUiojwYfMTPKSFRbkCoyQXOYJTljyzwIc","xWAxoFuQQcIVQmvTdywrvWibSNJMERcOkVps+/t","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690938"
"TIqZTEEvylSRRZxTkSlYRLnbPTXIUWWTQFtWHiW","xWAxoFuQQcIVQmvTdywrvWibSNJMERcOkVps+/t","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690939"
"WZwPWvZIAoCoGlDcXAgHyDUIbBmJcLzJSl+Vv+e","opsamHJdLIhZFzSazSrcTMmrwwN/ysqqWXosIrD","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690949"
"nQIpZgQnDGUtqfoUHsOyTPVwYcpkaxjFFMzgLGR","/AOf+QNRGyWcejvgbmmSMdFTWsNQbqqZCnXXsB+","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690994"
"oxZCRouYaGWRtGQorZhXBGVXTYVWYSBGSaNTkAU","YumW+IxKIxxDMxVlKYCzmJvvSvhmOOYstZvZQNY","01","Turnusablesung",2025-09-16T00:00:00,"J09C6501","00000000000011691297"
"QEvCBrLSWhfKJEQWQDZsq/noXYGiXuoIDYTRPQy","CKXOzsLBEmxgbyertalFtMYZSnkaRvVyjHYxXUl","01","Turnusablesung",2025-09-16T00:00:00,"J09C6501","00000000000011691298"
"wSCsNq+rizXRJT+vbDUFShZQjZJSltyXVYANSUW","GBNlzZzFHNRXUdBcKWikXVlXUCAXbLcLHTZFXjq","01","Turnusablesung",2025-09-16T00:00:00,"J09C6501","00000000000011691349"
"DXhsnhcZEQlFoGieWUxGzVrEx+KxGSThvPeLjd/","cazkROGCNDcjaYlnVSTGgbQRuNaORl++aioVQfI","01","Turnusablesung",2025-09-16T00:00:00,"J09C6503","00000000000011691543"
